gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN15815_c0_g1	256.749747687662	-0.125445801229065	0.144577200666249	-0.867673468921639	0.385573113980639	0.561329315072643
TRINITY_DN15816_c1_g1	19945.0559991604	-0.202256051326261	0.17378580392741	-1.16382378051284	0.244495432883827	0.409768881928201
TRINITY_DN15817_c1_g1	934.22193004415	0.137248796771488	0.0845867261966148	1.62258078711387	0.10467905038542	0.218892066326389
TRINITY_DN15819_c0_g1	420.849567584712	-0.351882519846836	0.120982668039864	-2.90853661559927	0.00363124650596002	0.0140867321351897
TRINITY_DN1582_c0_g1	1505.59568948815	0.0260880442330303	0.0776120888056994	0.336133772901555	0.736769991508847	0.845889772111191
TRINITY_DN15820_c0_g1	3509.05340723555	-0.129693539877937	0.0556885576578317	-2.32890822338794	0.0198639282011236	0.058233014270395
TRINITY_DN15821_c0_g1	8.6578030345196	0.186645788996503	0.93854135769993	0.198867942755249	0.842366046598098	NA
TRINITY_DN15822_c0_g1	20.7924557455992	0.395450846498776	0.55955331919841	0.706725941801723	0.479736805022291	0.646369210319349
TRINITY_DN15824_c0_g1	596.976565309519	-0.516375870133006	0.0995527266305172	-5.18695858577031	2.13756242171683e-07	2.13756242171683e-06
TRINITY_DN15825_c0_g1	29.5692004539671	0.338477803276268	0.464812960335904	0.728202163364081	0.466489841767584	0.635256252974467
TRINITY_DN15827_c0_g1	4494.54568127019	0.565510095886386	0.058019302221147	9.74693031865295	1.90130511771551e-22	8.55587302971977e-21
TRINITY_DN15828_c0_g1	30.6394377083966	0.42128405665584	0.476597185359508	0.883941553993978	0.376727763979616	0.553288165113665
TRINITY_DN15829_c0_g1	63.9806045073592	0.0310846779736496	0.29103312759592	0.106808040137646	0.914941268859226	0.955164298774276
TRINITY_DN1583_c0_g1	1731.52098276377	0.69893847946354	0.0685492996988631	10.196143250682	2.06302802293434e-24	1.03151401146717e-22
