gene_id	response_group	interaction_vs_self_padj	interaction_vs_self_lfc	interaction_vs_onu_padj	interaction_vs_onu_lfc	onu_vs_self_padj	onu_vs_self_lfc	sig_reaction_vs_noncontact	sig_reaction_vs_control	sig_control_vs_noncontact	n_significant	mean_noncontact	mean_control	mean_reaction	expression_range	maximum_abs_lfc	minimum_relevant_padj	significance_score	selection_score
gene_5998	NA	0.029434056911326	0.34958943552387955	0.0979196937831499	0.2652434483474065	0.693596883542866	0.07320874438821669	TRUE	FALSE	FALSE	1	11.413982225268475	11.496074274736172	11.769278649193327	0.3552964239248517	0.34958943552387955	0.029434056911326	1.5311498747411816	2.5856251697137926
gene_5999	Reaction-zone specific	7.18233332052319e-7	0.8244614208032495	0.00129665983126075	0.5196041759653448	0.105198827812523	0.2765625241510374	TRUE	TRUE	FALSE	2	9.050636224221556	9.252108849334174	9.634311369508538	0.58367514528698194	0.8244614208032495	7.18233332052319e-7	6.143734443834723	8.376332430728205
gene_6000	Plate-wide response	0.326729587933457	0.1107100837221316	1.41232844222722e-13	0.745704055050125	4.4362209423059303e-10	-0.6288802073099459	FALSE	TRUE	TRUE	2	11.593837424440979	11.008027153499622	11.69795651649157	0.6899293629919487	0.745704055050125	1.41232844222722e-13	12.850064294743271	15.03140176783547
gene_6001	Plate-wide response	0.252344315669704	0.21309540348152117	9.0192629116936e-4	0.5764283315956522	0.0479104355958091	-0.35005588311463004	FALSE	TRUE	TRUE	2	9.338016190983033	9.100929851227573	9.506070037288218	0.4051401860606454	0.5764283315956522	9.0192629116936e-4	3.044828953196886	4.6028258024488355
gene_6002	Reaction-zone specific	3.57104109240601e-24	0.8290949797499821	7.305815824795369e-19	0.7258578952579678	0.291438346791777	0.0997214722752614	TRUE	TRUE	FALSE	2	13.26353088432932	13.361340148551362	14.08409991006613	0.820569025736809	0.8290949797499821	3.57104109240601e-24	23.447205152298817	25.92596413753559
gene_6003	NA	0.131157000523309	0.2688265978259812	0.680833763932553	0.07622502506033126	0.29726992904113	0.18523869967036968	FALSE	FALSE	FALSE	0	8.674376869747224	8.786662905321085	8.830138704677244	0.15576183493002027	0.2688265978259812	0.131157000523309	0.8822085239260549	1.5756235545080375
gene_6004	Reaction-zone specific	4.67704288466954e-5	0.7068832210038444	5.92172639547926e-6	0.7794543145173182	0.733345278553491	-0.06926467640683373	TRUE	TRUE	FALSE	2	9.995381238163604	9.942907036703275	10.617596233424257	0.6746891967209816	0.7794543145173182	5.92172639547926e-6	5.227551662410854	7.461149488166472
gene_6005	Plate-wide response	0.221332305575665	0.11230058271247524	0.00812038514069679	-0.2509198970081493	6.24856995475613e-5	0.3735436973855281	FALSE	TRUE	TRUE	2	14.26163368421207	14.63633935355405	14.384579705195668	0.3747056693419797	0.3735436973855281	6.24856995475613e-5	4.2042193637472405	5.3260124278602765
gene_6006	Reaction-zone specific	0.00464543534534992	-0.3088819113903993	3.50051876860538e-5	-0.4239923870654996	0.305138816125274	0.11411701100921066	TRUE	TRUE	FALSE	2	9.587240173761305	9.66974909131799	9.36558070598432	0.3041683853336714	0.4239923870654996	3.50051876860538e-5	4.455867589464714	5.608020748929384
gene_6007	Non-contact specific	3.7261875494507214e-9	-0.4066566457601773	0.605297178648818	-0.04204994413187224	1.0824924909831e-7	-0.3628243312064363	TRUE	FALSE	TRUE	2	12.262659228919677	11.914529608000551	11.875232856358018	0.38742637256165935	0.4066566457601773	3.7261875494507214e-9	8.42873528963257	9.629474953714585
gene_6008	NA	0.956793657193774	-0.01418013373359598	0.277651824545948	0.23789347362255525	0.259790893877241	-0.247988665274712	FALSE	FALSE	FALSE	0	9.712937972002129	9.513638695057592	9.719974976847938	0.20633628179034602	0.247988665274712	0.259790893877241	0.585376075773288	1.287689688113058
gene_6009	Multi-region differential response	2.19510500791806e-26	-0.7374290171118646	0.0340881571667353	0.15888415909111808	1.54496402432805e-38	-0.8935582838865312	TRUE	TRUE	TRUE	3	15.900772665969798	14.997442441405948	15.159393772285155	0.9033302245638506	0.8935582838865312	1.54496402432805e-38	37.81108162900142	40.501528421338335
gene_6010	Plate-wide response	0.248906971446312	0.20715961384620976	4.5284933797418e-4	0.591963037704578	0.0299888038941791	-0.3724668541484752	FALSE	TRUE	TRUE	2	10.304627206973656	9.987393808699073	10.5007080499633	0.5133142412642275	0.591963037704578	4.5284933797418e-4	3.3440462628210126	5.041286579494396
gene_6011	Multi-region differential response	2.09606886053303e-27	-1.403025789742968	2.2266579892383305e-14	0.9959458935717496	5.51999522972259e-79	-2.426051061796005	TRUE	TRUE	TRUE	3	14.11339731696983	11.756657898759508	12.731845129824208	2.3567394182103225	2.426051061796005	5.51999522972259e-79	78.25806129757987	85.4669028393822
gene_6012	Non-contact specific	4.77688384224136e-11	-0.5123731382615191	0.628484900466464	-0.0453903212257251	1.25048194694742e-9	-0.4652104662555817	TRUE	FALSE	TRUE	2	11.803519974870987	11.368586743445173	11.3288082124479	0.47471176242308744	0.5123731382615191	4.77688384224136e-11	10.320855319170267	11.820313358116392
gene_6013	Non-contact specific	7.74271445150949e-7	-0.45678094786176165	0.985109498434831	-0.00231987526503664	5.21918892720362e-7	-0.4514817485034036	TRUE	FALSE	TRUE	2	10.958554741645141	10.557273631425549	10.557738853484711	0.40128111021959256	0.45678094786176165	5.21918892720362e-7	6.282396982018471	7.597239987961587
gene_6014	Multi-region differential response	3.0463682390256696e-30	-1.2664105253966078	7.4564725681452e-10	-0.6871205925810462	6.70913355769716e-7	-0.5547277904250663	TRUE	TRUE	TRUE	3	13.436503018273202	12.87844791712134	12.20837466261399	1.2281283556592122	1.2664105253966078	3.0463682390256696e-30	29.516217601160573	33.277167007613
gene_6015	NA	0.0333635288973248	-0.24679246976995417	0.146462667230945	-0.17010878178024377	0.57085335445572	-0.07344979326627257	TRUE	FALSE	FALSE	1	10.437444953800536	10.370908291741548	10.228449576437006	0.20899537736353047	0.24679246976995417	0.0333635288973248	1.4767280197974544	2.179308336700893
gene_6016	NA	0.0562293716035066	0.26576804928278286	0.00154284278886937	0.426047626113536	0.279974696981538	-0.15839530606792082	FALSE	TRUE	FALSE	1	10.839227405180406	10.694861050769655	11.09208817931045	0.3972271285407949	0.426047626113536	0.00154284278886937	2.8116783250094155	4.061000705777282
gene_6017	NA	0.00525680915052348	0.2539193353791588	0.483444510854909	0.06987186504507019	0.0507783647094566	0.18189016030738656	TRUE	FALSE	FALSE	1	11.022821524091984	11.186689903612653	11.253882236248458	0.2310607121564736	0.2539193353791588	0.00525680915052348	2.279277789840826	3.0181771727556175
gene_6018	NA	0.213557139842077	0.12188864500254204	0.185372935563619	-0.12700377624585077	0.00706217338421643	0.24778932969848289	FALSE	FALSE	TRUE	1	11.07308282038107	11.29757127545525	11.182640737210152	0.22448845507418014	0.24778932969848289	0.00706217338421643	2.1510616242291536	2.8711287387002997
gene_6019	Multi-region differential response	1.58013895605836e-7	0.6441669726952198	0.0270844402569335	0.2776948568775322	0.00498700876702608	0.3520028654001596	TRUE	TRUE	TRUE	3	10.904725097506457	11.231803979589433	11.496121168400975	0.5913960708945183	0.6441669726952198	1.58013895605836e-7	6.801304719883662	8.68103473616862
gene_6020	Plate-wide response	0.218821652037907	-0.10393273237764306	0.028611105831915	0.17426771839013097	3.2187439004209e-4	-0.27814037725114216	FALSE	TRUE	TRUE	2	10.987965126890641	10.74386433162826	10.897509063468382	0.2441007952623817	0.27814037725114216	3.2187439004209e-4	3.492313576610013	4.292695126374679
gene_6021	Reaction-zone specific	0.0273902206229362	0.32192968552295553	0.0113255323146172	0.3667653356046726	0.789086700645316	-0.04457972787974019	TRUE	TRUE	FALSE	2	12.40662813562848	12.367049015844863	12.740794516501067	0.37374550065620404	0.3667653356046726	0.0113255323146172	1.9459413764349636	3.0532175483005126
gene_6022	Plate-wide response	0.615551685266002	-0.06323341729184911	5.5621296060077e-81	2.097091152736022	9.58164925262702e-87	-2.162671908961267	FALSE	TRUE	TRUE	2	10.622892934399063	9.018842690926217	10.56674263316787	1.6040502434728463	2.162671908961267	9.58164925262702e-87	86.01855973103962	91.94795379243499
gene_6023	Reaction-zone specific	1.2723628809038e-4	0.3667443947627077	5.5273520860613e-5	0.3845875927292821	0.872145768236467	-0.0195307609220532	TRUE	TRUE	FALSE	2	12.384134739294284	12.366622771071727	12.746857277702452	0.38023450663072467	0.3845875927292821	5.5273520860613e-5	4.257482870470983	5.406892562560271
gene_6024	Multi-region differential response	1.671953780613e-12	0.5379309620531442	4.03234528397656e-38	0.948370592299206	1.21874635222806e-7	-0.4044765131829358	TRUE	TRUE	TRUE	3	10.779085794272447	10.431558339419588	11.258743741973094	0.8271854025535053	0.948370592299206	4.03234528397656e-38	37.39444228695308	40.118368874104995
gene_6025	Multi-region differential response	3.1930233150671e-4	-0.294161762899228	1.26394541578419e-7	0.41944217512073023	1.13303751777387e-20	-0.7152666842872675	TRUE	TRUE	TRUE	3	10.88617709627703	10.272490525792598	10.628424675239241	0.6136865704844325	0.7152666842872675	1.13303751777387e-20	19.945755709296005	21.98997564835497
gene_6026	Multi-region differential response	1.47989735097829e-13	0.6089815908329528	1.05738796640677e-5	0.35435967878821956	0.00292224655801459	0.25053976402511224	TRUE	TRUE	TRUE	3	10.256898068062794	10.46841749177474	10.774824860020393	0.5179267919575992	0.6089815908329528	1.47989735097829e-13	12.829768407206224	14.565658380829728
gene_6027	NA	0.307020759202087	0.22860092207384888	0.118359561998427	0.3295845685657746	0.667707431177245	-0.1010432997097914	FALSE	FALSE	FALSE	0	9.295942650172124	9.214462488298464	9.480147398533251	0.26568491023478735	0.3295845685657746	0.118359561998427	0.9267966506592433	1.8516506980255798
gene_6028	Reaction-zone specific	0.0498609861677552	-0.5896558872195226	0.00994697329869562	-0.7342735749183947	0.672227831308767	0.11754937665531826	TRUE	TRUE	FALSE	2	7.810277007740663	7.850383267714674	7.636665490617092	0.21371777709758266	0.7342735749183947	0.00994697329869562	2.002309047861502	3.6845739747958746
gene_6029	Non-contact specific	1.34083309831989e-7	0.8393369387792791	0.154368453377039	0.22667728908054263	1.7621544749633e-4	0.5893882366319021	TRUE	FALSE	TRUE	2	9.004591632200306	9.414776923171503	9.587850770775564	0.5832591385752579	0.8393369387792791	1.34083309831989e-7	6.872625278069204	9.134558294203021
gene_6030	Multi-region differential response	2.62024888594405e-6	0.632541180127351	1.76949902988125e-26	1.40738712131065	2.7465002098496e-8	-0.7483879028792908	TRUE	TRUE	TRUE	3	9.845302138072267	9.297707077649262	10.362214841522063	1.0645077638728004	1.40738712131065	1.76949902988125e-26	25.75214967112612	29.63143167762022
gene_6031	Multi-region differential response	3.59140951645351e-58	-1.295823265776654	8.450368067215449e-12	0.5609342702716335	1.6652484236374199e-119	-1.8657958367357927	TRUE	TRUE	TRUE	3	16.00953528882092	14.153274514277225	14.715572284080771	1.8562607745436956	1.8657958367357927	1.6652484236374199e-119	118.77852096878408	124.36637341679936
gene_6032	NA	0.18373694159221	-0.5379480099437673	0.370761663116848	-0.28866166490717815	0.657333205740379	-0.13956562317048993	FALSE	FALSE	FALSE	0	7.42393990196307	7.378229149185335	7.284172222627273	0.13976767933579737	0.5379480099437673	0.18373694159221	0.7358035169837414	1.9514672162070734
gene_6033	NA	0.693932430511672	0.0969012359140105	0.254625891181211	-0.16620932842690872	0.100859751874114	0.20863446502843516	FALSE	FALSE	FALSE	0	7.009684681601915	7.229943379470134	7.059997217210486	0.2202586978682186	0.20863446502843516	0.100859751874114	0.9962821045869157	1.6338097325120047
gene_6034	Plate-wide response	0.0528765177891957	-0.17683882135032283	8.268818935831081e-9	-0.4893422412578823	3.217564839984e-4	0.3108674349479086	FALSE	TRUE	TRUE	2	11.071323431305293	11.357571945430774	10.913415332476227	0.4441566129545471	0.4893422412578823	8.268818935831081e-9	8.082556517809165	9.505397613279477
gene_6035	Reaction-zone specific	5.74640982805049e-10	0.47326806621484285	6.95612471072634e-5	0.3100369723453358	0.0530895269491757	0.15952645711508795	TRUE	TRUE	FALSE	2	14.400789734461778	14.560857009807227	14.875311578311777	0.47452184384999896	0.47326806621484285	5.74640982805049e-10	9.240603403802858	10.661661380082542
gene_6036	Non-contact specific	3.30210794180387e-14	0.6447911605238262	0.105094573626186	0.14139779174527595	2.0604171636421403e-9	0.50002237645906	TRUE	FALSE	TRUE	2	10.123779072112702	10.54080940150029	10.664392881074832	0.5406138089621297	0.6447911605238262	3.30210794180387e-14	13.48120873429443	15.311404864304212
gene_6037	Reaction-zone specific	1.8369510427576e-11	1.071933810428829	2.70741171763077e-13	1.1468278774717504	0.719151047862283	-0.06771886916767478	TRUE	TRUE	FALSE	2	9.572459894671653	9.515549154341992	10.42045880048901	0.9049096461470185	1.1468278774717504	2.70741171763077e-13	12.567445695799925	15.766011096890445
gene_6038	Multi-region differential response	6.50047256881313e-10	0.7071028813158424	1.3771320889568e-4	0.4269281869180106	0.0231441947498751	0.27064291685393915	TRUE	TRUE	TRUE	3	9.739431014672267	9.950463643176207	10.300909081942033	0.5614780672697659	0.7071028813158424	6.50047256881313e-10	9.187055070039042	11.162738899940493
gene_6039	Reaction-zone specific	7.3897934079409e-4	0.319411118240904	3.41451422702367e-5	0.3812081156134043	0.571503403907793	-0.06219718272242903	TRUE	TRUE	FALSE	2	10.657530963895663	10.600027216251869	10.938315983355496	0.3382887671036272	0.3812081156134043	3.41451422702367e-5	4.4666710733965935	5.567376071727029
gene_6040	Multi-region differential response	4.02045286235906e-21	-0.806986904017689	3.3642642009878494e-11	-0.5656502672506754	0.00741080329553762	-0.2342700550604192	TRUE	TRUE	TRUE	3	11.447572772239315	11.233758730878682	10.72788365530839	0.7196891169309261	0.806986904017689	4.02045286235906e-21	20.39572502538656	22.729387950352866
gene_6041	Multi-region differential response	6.2889480014301404e-58	-1.2005224496556444	6.26322329536482e-14	-0.5633934633984613	7.299025912107928e-19	-0.6287795133604177	TRUE	TRUE	TRUE	3	11.427255510457218	10.858587026534838	10.375328951357389	1.0519265590998295	1.2005224496556444	6.2889480014301404e-58	57.20142199611027	60.65439345452138
gene_6042	Reaction-zone specific	1.77850823315936e-5	-0.5801490413415816	1.9134759285231e-4	-0.4912009418117628	0.58114746441676	-0.0816208510521963	TRUE	TRUE	FALSE	2	9.392839035060797	9.33104685666703	9.005936264716413	0.3869027703443848	0.5801490413415816	1.77850823315936e-5	4.749944120015788	6.297144973043336
gene_6043	Multi-region differential response	1.8660806779167295e-89	4.973658062235896	1.79791747194957e-16	0.9984660781404824	2.6658130075534296e-57	3.9503437413756024	TRUE	TRUE	TRUE	3	7.532186501921587	9.008569769892858	9.685022712815933	2.1528362108943453	4.973658062235896	1.8660806779167295e-89	88.7290695839461	100.82922191931225
gene_6044	NA	0.0769667518066225	-0.22861066027282345	0.216647331779261	-0.1623755450004595	0.669214147131829	-0.06362358426984938	FALSE	FALSE	FALSE	0	10.642467036401019	10.587541492020117	10.445766103120494	0.19670093328052474	0.22861066027282345	0.0769667518066225	1.1136968413894168	1.7676190952155886
gene_6045	Plate-wide response	0.339918140083949	-0.12577559139027095	4.1461988729864e-4	-0.421819237656226	0.0161155421963053	0.2937447302091134	FALSE	TRUE	TRUE	2	10.491330000895525	10.747591878953125	10.384426976106834	0.3631649028462913	0.421819237656226	4.1461988729864e-4	3.382349870749346	4.589153248908089
gene_6046	Plate-wide response	0.107894758045064	0.20280899688156812	8.73320962439748e-21	-1.055693037154605	4.19101743565508e-29	1.2677306686079728	FALSE	TRUE	TRUE	2	9.702262324716552	10.720296398288491	9.857492853950559	1.0180340735719398	1.2677306686079728	4.19101743565508e-29	28.37768053239139	31.931175943179277
gene_6047	Plate-wide response	0.436653493803576	-0.2921245732527476	6.4943157428491e-4	-1.866204537238049	0.0073956782231526	1.2336115308157831	FALSE	TRUE	TRUE	2	7.368753716916058	7.654169896304963	7.307291992774522	0.3468779035304408	1.866204537238049	6.4943157428491e-4	3.1874666005200565	7.266753578526595
gene_6048	Plate-wide response	0.737596983339997	0.09119022652963484	1.06296865685231e-10	-1.494261122340585	4.06630789798995e-12	1.6051301645031175	FALSE	TRUE	TRUE	2	7.910136705101232	8.56945236466891	7.951620859518506	0.6593156595676781	1.6051301645031175	4.06630789798995e-12	11.39079973997851	15.260375728552424
gene_6049	NA	0.214529429327318	0.0934310928859418	0.00242638528985631	0.21098456271091431	0.110980375457562	-0.11745271227120264	FALSE	TRUE	FALSE	1	11.28239231828028	11.173772258259238	11.36694191674592	0.1931696584866831	0.21098456271091431	0.00242638528985631	2.61504023563244	3.2301790195409517
gene_6050	Multi-region differential response	4.8825287491283e-4	0.4705300852645563	6.613665604962221e-9	0.7603693608929948	0.0440518327112112	-0.27890112768190345	TRUE	TRUE	TRUE	3	9.93493905813544	9.71044626107599	10.325874917379329	0.6154286563033384	0.7603693608929948	6.613665604962221e-9	8.179557767328427	10.315725145417755
gene_6051	NA	0.552366259309835	-0.124150468369179	0.241852683851139	0.21984281772738035	0.0556397096664541	-0.3444802171915831	FALSE	FALSE	FALSE	0	8.291849310388741	8.142109543696094	8.237421396357863	0.14973976669264744	0.3444802171915831	0.0556397096664541	1.2546151448659342	2.0933153459417477
gene_6052	Plate-wide response	0.275571982678622	-0.14808344262493456	8.158225437064119e-12	0.848768571989133	3.76560657617751e-16	-1.002886360553264	FALSE	TRUE	TRUE	2	10.323762695218907	9.53947646849647	10.197883186530868	0.7842862267224362	1.002886360553264	3.76560657617751e-16	15.424165056257886	18.21422400408685
gene_6053	Multi-region differential response	2.96206482870692e-61	-1.5899290428071613	9.90579544563783e-29	1.096020222225926	1.4281599552401399e-176	-2.700467345791872	TRUE	TRUE	TRUE	3	12.254103621885138	9.890738672310603	10.79693452993963	2.3633649495745352	2.700467345791872	1.4281599552401399e-176	175.84522314845077	183.60952278960906
gene_6054	Multi-region differential response	2.00621102956913e-57	1.076062445561691	0.00152268403804436	-0.21151015985123844	2.1158385643018e-86	1.2906715049089217	TRUE	TRUE	TRUE	3	10.657929186660072	11.823746406172445	11.625064458653288	1.1658172195123733	1.2906715049089217	2.1158385643018e-86	85.67451747147027	89.42167770080049
gene_6055	NA	0.130534359998324	-0.1928085630293104	0.219978429874845	-0.15471388440177447	0.805594015389139	-0.03563429149037385	FALSE	FALSE	FALSE	0	9.740404150233976	9.707651164008036	9.59308931234222	0.1473148378917557	0.1928085630293104	0.130534359998324	0.8842751558082753	1.4172071197586518
gene_6056	Multi-region differential response	2.12609849996809e-49	1.2219916604771948	1.0778121492772e-33	0.9683354491277816	0.00464109062115635	0.2471774808634347	TRUE	TRUE	TRUE	3	10.542348643002605	10.756109330317159	11.627140659790458	1.084792016787853	1.2219916604771948	2.12609849996809e-49	48.67241661892765	52.20119195666989
gene_6057	Plate-wide response	0.737343735010908	0.05188667092787989	8.25705590000851e-8	0.7036309043407726	8.01890000584618e-7	-0.6478980074976616	FALSE	TRUE	TRUE	2	9.88234053416765	9.39265804857454	9.921647587977946	0.5289895394034048	0.7036309043407726	8.25705590000851e-8	7.0831747752341645	9.019426123319114
gene_6058	Non-contact specific	0.0067672967272237	-0.29050048539975515	0.965987123206077	0.00597019580592755	0.00583007681645519	-0.2931496177153583	TRUE	FALSE	TRUE	2	11.149111464657164	10.882076745029934	10.889462135959926	0.2670347196272296	0.2931496177153583	0.00583007681645519	2.234325722986642	3.087659678044588
gene_6059	Multi-region differential response	5.97044599317008e-8	0.7174775309338405	0.013695976542433	0.3337592674039532	0.00732177936977453	0.3668940925446451	TRUE	TRUE	TRUE	3	12.392441000762991	12.76252280916543	13.111109673809263	0.7186686730462721	0.7174775309338405	5.97044599317008e-8	7.2239932257989175	9.37761696071287
gene_6060	Reaction-zone specific	1.70322483533072e-8	0.39433500623162054	2.3629787763705e-6	0.32619714505524006	0.410664833900972	0.06672323099840735	TRUE	TRUE	FALSE	2	11.450635066292449	11.511393176645148	11.816761188523282	0.36612612223083296	0.39433500623162054	1.70322483533072e-8	7.768728018920338	8.923524153614412
gene_6061	Non-contact specific	1.2477020316872e-4	0.375393904363484	0.811425939820382	0.02755852857508201	3.4289897958291e-4	0.3449253246445527	TRUE	FALSE	TRUE	2	10.243380084333849	10.539663681785015	10.564634646754678	0.3212545624208296	0.375393904363484	1.2477020316872e-4	3.9038891177343333	4.975931488882131
gene_6062	Plate-wide response	0.0688490032020968	-0.13876551492824213	4.85320644868557e-5	0.2916634304808477	6.733336345911401e-10	-0.43059218783241854	FALSE	TRUE	TRUE	2	11.046612990553683	10.664572577709352	10.920670528137942	0.3820404128443311	0.43059218783241854	6.733336345911401e-10	9.171769690964265	10.414994479473433
gene_6063	Non-contact specific	4.44835204857006e-5	-0.4631184891723432	0.260677285770076	0.1364557771906945	3.2232875838613e-8	-0.6005305743959206	TRUE	FALSE	TRUE	2	10.133044285857164	9.658572003395854	9.766167681954297	0.4744722824613099	0.6005305743959206	3.2232875838613e-8	7.491700944716575	9.167234375969727
gene_6064	Multi-region differential response	7.203647826512629e-20	-1.0444450631738598	3.10642263287631e-8	-0.6346452949051125	5.9145505989396e-4	-0.3919312071484098	TRUE	TRUE	TRUE	3	11.017312762174718	10.669427647996722	10.132024330639373	0.8852884315353453	1.0444450631738598	7.203647826512629e-20	19.14244752721575	22.116626085098815
gene_6065	Multi-region differential response	2.52065618245612e-104	-1.0865032287778464	1.2106244817981095e-95	1.054367901840498	0	-2.1451270326125993	TRUE	TRUE	TRUE	3	13.432649584151676	11.392999459811024	12.380228000667222	2.0396501243406515	2.1451270326125993	0	300	306.32990418956587
gene_6066	Multi-region differential response	2.0994486528191e-4	-0.3315630530642084	7.7991342920815e-4	0.30240516102984466	1.7740249819959998e-13	-0.6370751834086609	TRUE	TRUE	TRUE	3	11.63078699108736	11.043321370159225	11.32172318552613	0.5874656209281355	0.6370751834086609	1.7740249819959998e-13	12.7510402686832	14.612656256428657
gene_6067	NA	0.114209828673715	-0.6036221149825337	0.141718678116203	-0.5027818559762445	0.898360368490757	-0.04180413200623241	FALSE	FALSE	FALSE	0	7.64783753367574	7.646952540741022	7.489549811132041	0.15828772254369916	0.6036221149825337	0.114209828673715	0.9422965199510942	2.307828472459861
gene_6068	Reaction-zone specific	4.65356179082267e-6	0.3511098676733323	0.00752833877190297	0.20559773969484815	0.0798673852496365	0.1423887324819526	TRUE	TRUE	FALSE	2	11.174334499862297	11.303499306159749	11.494098920294812	0.31976442043251474	0.3511098676733323	4.65356179082267e-6	5.3322145150733204	6.3541986708525
gene_6069	Non-contact specific	2.0853465336097e-4	-0.38077366738214985	0.0575395969349594	0.20155828731014627	4.91162039780441e-9	-0.5841193367690855	TRUE	FALSE	TRUE	2	11.286187287012375	10.758086612540247	10.941923458928228	0.5281006744721282	0.5841193367690855	4.91162039780441e-9	8.308775205692092	10.005114553702391
gene_6070	Reaction-zone specific	0.00680600758994068	-0.24650866623372664	0.0166858752611671	-0.2169121386812662	0.798502491154758	-0.02796824066104347	TRUE	TRUE	FALSE	2	11.122168609736363	11.100214602250059	10.90396886928256	0.21819974045380341	0.24650866623372664	0.00680600758994068	2.1671075709223255	2.878324643843582
