gene_id	interaction_vs_self_padj	interaction_vs_self_lfc	interaction_vs_onu_padj	interaction_vs_onu_lfc	onu_vs_self_padj	onu_vs_self_lfc	sig_reaction_vs_noncontact	sig_reaction_vs_control	sig_control_vs_noncontact	sign_reaction_vs_noncontact	sign_reaction_vs_control	sign_control_vs_noncontact	n_significant	is_reaction_specific	is_noncontact_specific	is_plate_wide	is_complex	response_group	mean_noncontact	mean_control	mean_reaction	expression_range	minimum_relevant_padj	significance_score	maximum_abs_lfc	selection_score	selected_rank_within_group
gene_1502	4.45791965666166e-28	-0.71668193063001	1.3416687425357999e-118	1.5043275366273552	5.2165109103633995e-261	-2.226006724639167	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	14.19423668523224	12.032745849566453	13.486460425479908	2.161490835665788	5.2165109103633995e-261	260.2826198799515	2.226006724639167	266.89612416489564	28
gene_6708	6.12067588705621e-257	-3.2844278289634814	2.1077795948709493e-214	-2.9793587309219345	6.8141814398183e-4	-0.2968064237157475	TRUE	TRUE	TRUE	-1	-1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	12.047522855852325	11.764691877869007	9.319932538507855	2.72759031734447	6.12067588705621e-257	256.21320061742773	3.2844278289634814	265.5096465926992	29
gene_7339	4.47401189459313e-256	3.375538149482828	7.94940407838969e-21	0.9003166477073811	5.53563233512183e-137	2.4614298584785956	TRUE	TRUE	TRUE	1	1	1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	10.539724657238692	12.797447381141735	13.688459946997744	3.1487352897590526	4.47401189459313e-256	255.349302865624	3.375538149482828	265.24911445434867	30
gene_4914	1.34101333770985e-254	-2.198652492271786	3.43502004786456e-29	-0.7328168333984645	9.482589533779107e-118	-1.4587516179411897	TRUE	TRUE	TRUE	-1	-1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	14.317011397799996	12.886399436508508	12.178708089907667	2.138303307892329	1.34101333770985e-254	253.87256690263686	2.198652492271786	260.4081751950728	31
gene_5485	5.57153261009913e-64	-1.606791353859646	6.07884117709305e-60	1.5588969157236992	1.39117448983292e-246	-3.1825273087253656	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	15.207492077097703	12.097793617529483	13.61624791545419	3.1096984595682198	1.39117448983292e-246	245.85661839465283	3.1825273087253656	255.3313714716718	32
gene_8379	7.01630003960894e-102	1.1961332265715312	2.6665610463323e-250	1.8659637691066804	6.54696183917949e-32	-0.664665160980467	TRUE	TRUE	TRUE	1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	12.771456981008267	12.131583417188464	13.941022396873356	1.8094389796848915	2.6665610463323e-250	249.57404846944152	1.8659637691066804	255.1154149873398	33
gene_1109	1.0092801999002099e-244	-3.04996794804309	5.900473207283249e-157	-2.4398062573281485	9.488523608300267e-11	-0.5972795416233897	TRUE	TRUE	TRUE	-1	-1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	15.508853200295176	14.902875093842866	12.511136758851311	2.997716441443865	1.0092801999002099e-244	243.9959882466699	3.04996794804309	253.09364058419993	34
gene_8295	5.62194453225418e-73	-1.300426835550503	4.31594201786976e-47	1.0632617491672622	4.74864821283552e-245	-2.3717497002965	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	12.275777882777616	10.166264646056163	11.070127274315794	2.109513236721453	4.74864821283552e-245	244.3234300024296	2.3717497002965	251.17644263974407	35
gene_1892	6.33920035771351e-239	4.588448548030787	2.9713727022502597e-72	1.9851927024850784	3.45029486416399e-76	2.5867218857952805	TRUE	TRUE	TRUE	1	1	1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	8.336457743380114	9.888332796042647	11.590955269455627	3.2544975260755127	6.33920035771351e-239	238.1979655216348	4.588448548030787	250.6293601437719	36
gene_6610	8.34926673237377e-55	-1.1297396240422126	4.1121549261303104e-65	1.2579527878142351	1.32221043615359e-243	-2.3960462056379765	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	12.547990838587989	10.37854738610893	11.481828661860401	2.169443452479058	1.32221043615359e-243	242.8786994192927	2.3960462056379765	249.84023528304772	37
gene_1735	1.9479886197880695e-234	3.905310344263395	2.3011425206416196e-106	1.8194473933420992	3.57395685634479e-66	2.0737870591580534	TRUE	TRUE	TRUE	1	1	1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	8.304807969745864	9.444602539705025	10.884784077329769	2.5799761075839047	1.9479886197880695e-234	233.71041358461227	3.905310344263395	244.10101038072298	38
gene_93	3.37737859761877e-53	-1.5441605997540149	6.14257276329161e-63	1.744889311900269	9.332193913208335e-234	-3.3036487971591124	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	12.008808707356218	9.280574688321233	10.614475417804114	2.7282340190349856	9.332193913208335e-234	233.0300162456004	3.3036487971591124	242.36554785895362	39
gene_4917	2.87062867185635e-80	-1.9110711469088135	1.38057859610131e-39	1.3408122343329174	7.30009726218488e-232	-3.264688853299551	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	14.465685096011265	11.329473893712146	12.59111874564692	3.136211202299119	7.30009726218488e-232	231.1366713535578	3.264688853299551	240.802260262456	40
gene_3599	6.799994222098759e-231	2.051778314924692	6.87838666399175e-37	0.8006877297136571	7.67086436117773e-86	1.2441881578506535	TRUE	TRUE	TRUE	1	1	1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	13.070847253161892	14.294569311910921	15.093293841881176	2.0224465887192835	6.799994222098759e-231	230.1674914563102	2.051778314924692	236.29349467487884	41
gene_861	4.78737826769773e-49	-1.495399213409622	8.5962112520632e-63	1.7101577097683196	1.51665998014641e-221	-3.2201029344452508	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	14.494067330964999	11.395343336495825	13.022833980866697	3.0987239944691733	1.51665998014641e-221	220.81911177273855	3.2201029344452508	230.35804163609822	42
gene_3211	2.313543876313389e-215	5.823968119573008	0.00607796962292355	0.34252005116199247	4.8682153346958197e-191	5.4653163876917805	TRUE	TRUE	TRUE	1	1	1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	7.835666301072575	11.099962639680824	11.42940140421249	3.593735103139915	2.313543876313389e-215	214.6357222596998	5.823968119573008	229.87739360198574	43
gene_1514	9.163783857921987e-223	2.5436143583481514	1.64747698751601e-26	0.7542379232435509	7.1330541485330285e-112	1.7810952302120229	TRUE	TRUE	TRUE	1	1	1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	9.607349422445932	11.0559639316323	11.747819960320893	2.140470537874961	9.163783857921987e-223	222.03792516287186	2.5436143583481514	229.26562441744312	44
gene_4768	2.3627505853446393e-89	-1.874077870730778	1.05251891295804e-27	1.0498620088982478	1.51665998014641e-221	-2.9383063249724795	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	12.38739717974087	9.817680026227048	10.672638022244973	2.569717153513821	1.51665998014641e-221	220.81911177273855	2.9383063249724795	229.2654415761973	45
gene_4151	2.9393059764268197e-19	-0.8133699517973252	2.02995250481129e-110	2.0201873706913926	2.9684318996159286e-219	-2.8445494086734664	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	14.20974395469125	11.475509076229937	13.405002765192249	2.7342348784613133	2.9684318996159286e-219	218.52747291000566	2.8445494086734664	226.9508066058139	46
gene_2413	3.67789364230687e-77	-1.525385953896226	9.0597234407032e-37	1.0464040773572836	4.900143898687548e-219	-2.582999697412507	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	15.954248962007554	13.393721462725798	14.434035842280702	2.560527499281756	4.900143898687548e-219	218.30979116619835	2.582999697412507	226.03631806030512	47
gene_2976	2.701041893083079e-218	-2.5192792854183588	9.65519799317376e-40	-1.063691256521955	1.27447599690502e-74	-1.4488592162174805	TRUE	TRUE	TRUE	-1	-1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	14.850557125379384	13.41915370762222	12.384677125150331	2.4658800002290526	2.701041893083079e-218	217.56846867986522	2.5192792854183588	225.072907250931	48
gene_826	5.7038537013815505e-59	-2.6307100061823077	6.17836532814778e-47	2.3848264589809607	9.98353307515512e-209	-5.044153762359651	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	13.630715836100832	9.254350680574102	11.146527351134448	4.376365155526729	9.98353307515512e-209	208.00071573892222	5.044153762359651	222.46538841916828	49
gene_4555	8.128171782834988e-56	-2.293823685677535	1.15455039385442e-49	2.182911144246819	6.30334703289562e-209	-4.499145454159855	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	14.358447761166579	10.173315078156929	12.12859297810217	4.18513268300965	6.30334703289562e-209	208.20042878198709	4.499145454159855	221.38385237331644	50
gene_107	1.7170141430292595e-213	2.3813369976695	4.028172215620179e-55	1.1946505771499387	6.75562120548118e-53	1.1750502594111452	TRUE	TRUE	TRUE	1	1	1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	13.927602725435062	15.098130518544131	16.295072924054853	2.3674701986197917	1.7170141430292595e-213	212.76522612754482	2.3813369976695	219.8953703215036	51
gene_7765	1.18240568455617e-64	-1.5942230531145112	3.691932746368519e-42	1.2776985191574513	1.3761502618626196e-209	-2.891650059485907	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	16.35138052029961	13.483002750697718	14.761364886528183	2.868377769601892	1.3761502618626196e-209	208.86133414289202	2.891650059485907	217.51301203146573	52
gene_1225	4.03034070148233e-59	-1.1540318124830902	1.51356478066961e-41	0.989388423262454	9.381641633983467e-211	-2.151882195279041	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	11.581131976784354	9.765898093272002	10.556848063160565	1.8152338835123523	9.381641633983467e-211	210.02772116053362	2.151882195279041	216.14671943460405	53
gene_3515	2.9870338128343593e-208	2.7686181701904578	1.7223667369271294e-75	1.6454957127369725	1.43152696700835e-34	1.1103576461901754	TRUE	TRUE	TRUE	1	1	1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	12.439209937766103	13.522154142531592	15.152494635492273	2.71328469772617	2.9870338128343593e-208	207.52475986121098	2.7686181701904578	215.7752808993181	54
gene_5809	4.29890699158521e-51	-1.2420827440112123	1.16525012817688e-47	1.2459891279637938	3.25324340751364e-206	-2.499314701887914	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	11.296687429980174	9.29736079721467	10.223255557439561	1.999326632765504	3.25324340751364e-206	205.48768344161047	2.499314701887914	212.4856394781518	55
gene_2947	8.019230296852178e-200	-3.7633520946023182	8.33396249973348e-143	-3.159018810999134	1.9242217909981e-10	-0.5910063664384336	TRUE	TRUE	TRUE	-1	-1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	10.988701545894873	10.473282003075726	8.407941052594515	2.5807604933003585	8.019230296852178e-200	199.09586731424346	3.7633520946023182	209.20333199674846	56
gene_7713	4.29551016321849e-99	-1.4122669155950769	1.38433293448889e-16	0.5680321461148223	4.662654746878849e-204	-1.9872016799150605	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	12.587163390072737	10.75954130657512	11.265214330985872	1.8276220834976176	4.662654746878849e-204	203.33136674132797	1.9872016799150605	209.13339218465572	57
gene_3208	1.61463976384793e-81	-1.7193097849339734	1.32507569072523e-24	0.948168751228166	2.0581372930644493e-201	-2.6807778625905634	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	12.151250739617712	9.822570274418613	10.592575550522087	2.328680465199099	2.0581372930644493e-201	200.68652565793533	2.6807778625905634	208.37676184831554	58
gene_649	3.41882590059007e-47	-2.208021099911842	6.50600409585268e-51	2.3096368840534507	3.1811919165428e-194	-4.5498166784957865	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	16.72348772059258	12.253310232521807	14.525757266343977	4.470177488070773	3.1811919165428e-194	193.4974101297668	4.5498166784957865	207.06722097482913	59
gene_650	3.159294940393449e-89	-1.3621900417173651	4.759975898168118e-19	0.622489435898578	2.1051094384131694e-198	-1.9920350904847055	TRUE	TRUE	TRUE	-1	1	-1	3	FALSE	FALSE	FALSE	TRUE	Multi-region differential response	12.401531676643268	10.588028599248133	11.133647889070295	1.8135030773951346	2.1051094384131694e-198	197.67672532155586	1.9920350904847055	203.4742985799204	60
gene_5107	5.47904509839207e-263	-3.154651845220954	0.934894343079417	0.01037694892313771	0	-3.166374266349316	TRUE	FALSE	TRUE	-1	1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	12.132609473592426	9.456851068792194	9.466474515891543	2.6757584048002325	0	300	3.166374266349316	309.00850693749885	1
gene_7725	1.3306666886991296e-198	4.633728767141024	0.799234241978703	0.02879881086199961	8.19580155158339e-200	4.603780882247344	TRUE	FALSE	TRUE	1	1	1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	7.934409690888241	10.654837884111707	10.680181770237072	2.7457720793488303	8.19580155158339e-200	199.0864085658999	4.633728767141024	211.09963817953076	2
gene_7328	4.588332655023939e-150	1.1945012818927216	0.0796728026121169	0.08727726289717072	7.734306921527978e-131	1.105632424437543	TRUE	FALSE	TRUE	1	1	1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	13.08506036224459	14.170622514069558	14.257119545944768	1.1720591837001777	4.588332655023939e-150	149.3383451031936	1.1945012818927216	152.89940685067924	3
gene_6970	6.635495545933518e-117	2.4323740163482843	0.43349216850943	-0.08410844821961827	2.24240158640946e-129	2.5194712252024316	TRUE	FALSE	TRUE	1	-1	1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	9.141099940876058	11.094859761564578	11.018028160696714	1.9537598206885196	2.24240158640946e-129	128.6492866080017	2.5194712252024316	135.6419888790951	4
gene_1357	1.58583348197716e-119	-2.2929283692620475	0.134948156496182	-0.16215177243238557	1.66398026797413e-108	-2.1240786917436902	TRUE	FALSE	TRUE	-1	-1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	12.686897994896867	10.727387632137127	10.585916657819233	2.1009813370776342	1.58583348197716e-119	118.79974241705318	2.2929283692620475	125.48658049265492	5
gene_1575	9.08352747976267e-115	3.2228644639602892	0.574206959218973	0.07794587802639275	1.80269212850876e-111	3.1408379990469424	TRUE	FALSE	TRUE	1	1	1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	8.479965962249304	10.586174518758547	10.656050887871814	2.1760849256225097	9.08352747976267e-115	114.0417454656312	3.2228644639602892	122.66355931917428	6
gene_8011	3.68377743488436e-93	-1.878915802342131	0.135385024173078	0.15157065808177697	5.4987041809832e-115	-2.03573393585914	TRUE	FALSE	TRUE	-1	1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	12.334279419011581	10.492587798690131	10.624245686831598	1.8416916203214502	5.4987041809832e-115	114.25973964384282	2.03573393585914	120.17289913588256	7
gene_7420	6.34851918980011e-98	-1.9774363988627488	0.903057178685392	-0.01517460547565464	4.86244654630767e-109	-1.9622543646867512	TRUE	FALSE	TRUE	-1	-1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	11.371435389460512	9.731814029010426	9.720077840761338	1.651357548699174	4.86244654630767e-109	108.31314515991224	1.9774363988627488	113.9193755063369	8
gene_1861	1.6347468101574e-81	2.588297935565382	0.28364940801837	-0.1412033845699456	1.94057134199947e-93	2.7390933536825184	TRUE	FALSE	TRUE	1	-1	1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	8.785210938023738	10.78367357359214	10.657779915111162	1.9984626355684014	1.94057134199947e-93	92.71207038648895	2.7390933536825184	100.18871972942239	9
gene_2707	3.33749209047307e-85	-2.207900736494326	0.630880701559911	-0.06481127782899736	7.588595718342311e-85	-2.139674835452354	TRUE	FALSE	TRUE	-1	-1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	12.07129902548803	10.175254370176903	10.123829387585811	1.947469637902218	3.33749209047307e-85	84.47657975486122	2.207900736494326	90.83985086575208	10
gene_7338	1.72658429663885e-66	2.162757664432759	0.43138765639781	-0.09261659750591628	1.19902907165548e-76	2.259907552073689	TRUE	FALSE	TRUE	1	-1	1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	8.550469666535575	9.986901621683337	9.910013596612341	1.4364319551477625	1.19902907165548e-76	75.92117028687072	2.259907552073689	81.87741734616587	11
gene_4414	3.41453438071587e-74	-1.3676543176238751	0.338982181600378	-0.08264093203097651	7.377571412116629e-75	-1.283675524062703	TRUE	FALSE	TRUE	-1	-1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	11.333354190156369	10.22255810857629	10.156500482535813	1.1768537076205554	7.377571412116629e-75	74.13208657800041	1.3676543176238751	78.04424892086871	12
gene_3334	6.33248477362487e-71	1.555157655275733	0.094201837315661	0.15358578513610854	1.97023782405363e-58	1.3969956609220064	TRUE	FALSE	TRUE	1	1	1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	10.670901162198867	11.943967996747054	12.091447447336384	1.420546285137517	6.33248477362487e-71	70.19842584579145	1.555157655275733	74.72928744148044	13
gene_5558	3.47062587997296e-60	1.42060499198554	0.59120236340576	-0.05068238909336622	3.9730453726094405e-68	1.472762070233486	TRUE	FALSE	TRUE	1	-1	1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	9.669903780925868	10.86230248620239	10.816897939342878	1.1923987052765224	3.9730453726094405e-68	67.40087647522618	1.472762070233486	71.53879932096967	14
gene_6624	1.50009194710403e-63	-3.079920470755457	0.173023730929998	-0.2567445603732097	2.3620982686177696e-55	-2.791863316186311	TRUE	FALSE	TRUE	-1	-1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	11.744193173811853	9.416555314712621	9.236176620479986	2.508016553331867	1.50009194710403e-63	62.82388212034694	3.079920470755457	71.49173961518972	15
gene_5346	3.00106594840226e-57	-1.1943453776895918	0.70061885782169	0.03599885657751411	6.5286538526226e-67	-1.2304497452697505	TRUE	FALSE	TRUE	-1	1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	11.497190269668131	10.41406075756855	10.442916720482325	1.0831295120995819	6.5286538526226e-67	66.18517635695551	1.2304497452697505	69.7292053595946	16
gene_690	1.10332834418858e-64	-1.3246822904698126	0.534088946311367	-0.05748444602674909	1.16024389515764e-61	-1.2654576919666474	TRUE	FALSE	TRUE	-1	-1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	12.633087218032967	11.438841499684534	11.385503029405717	1.2475841886272505	1.10332834418858e-64	63.95729522477742	1.3246822904698126	67.8542439943443	17
gene_608	3.31783563175219e-57	-1.0723778216385085	0.886482680382721	-0.01247466479004514	1.84726633512478e-57	-1.0590663647885723	TRUE	FALSE	TRUE	-1	-1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	13.259518099648512	12.23460964257863	12.222788175518813	1.0367299241296983	1.84726633512478e-57	56.733470484345226	1.0723778216385085	59.91495605175194	18
gene_8028	3.73082754622109e-55	1.731112981827562	0.0796782124360659	0.19758205679038665	6.96299120115634e-44	1.5238606923522258	TRUE	FALSE	TRUE	1	1	1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	9.78623333138698	11.046398044846963	11.228697495777585	1.4424641643906053	3.73082754622109e-55	54.42819482532409	1.731112981827562	59.33288495336982	19
gene_5595	9.93347040564713e-42	-0.9095871402922616	0.087611377109634	0.12546520227263558	6.23129799842823e-56	-1.0366440350565538	TRUE	FALSE	TRUE	-1	1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	12.697787778872387	11.712166839487153	11.830106087896782	0.9856209393852335	6.23129799842823e-56	55.20542147904882	1.0366440350565538	58.26433048854717	20
gene_3435	1.37621015954957e-30	-2.7393179973115735	0.233380643546907	0.2880543345791704	5.07608371576642e-49	-3.1000583910309305	TRUE	FALSE	TRUE	-1	1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	9.003040977638475	7.731146878907733	7.818458852273189	1.2718940987307423	5.07608371576642e-49	48.29447122404865	3.1000583910309305	55.76648210484125	21
gene_2972	4.24801859060682e-49	-2.265780733745425	0.0686604886483078	-0.28985432253869897	4.580037549876999e-38	-1.950102563128808	TRUE	FALSE	TRUE	-1	-1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	11.96739600991972	10.235299678986713	9.992836526960613	1.9745594829591067	4.24801859060682e-49	48.371813591319174	2.265780733745425	54.877934541769136	22
gene_3966	4.15845923827476e-40	0.8184079956735929	0.102285083059225	-0.10760644033030718	1.10458151782256e-52	0.9251705114660044	TRUE	FALSE	TRUE	1	-1	1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	11.698203707956715	12.579886468778787	12.475497224255276	0.8816827608220716	1.10458151782256e-52	51.95680222779243	0.9251705114660044	54.68882601154651	23
gene_5385	3.12529987545175e-35	-2.0238510745894756	0.205818959102679	0.21859819511869144	4.73744208748547e-46	-2.2655365538434316	TRUE	FALSE	TRUE	-1	1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	10.824592537987437	9.103021888683422	9.258099588298451	1.7215706493040148	4.73744208748547e-46	45.32445608599257	2.2655365538434316	51.57709984298345	24
gene_5185	7.34740076742694e-47	-1.9149230995693785	0.186550273038223	-0.18969776721789225	3.29756468855878e-41	-1.7115720612461405	TRUE	FALSE	TRUE	-1	-1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	10.857406424022262	9.494002889638345	9.354188300209398	1.5032181238128643	7.34740076742694e-47	46.13386627071298	1.9149230995693785	51.4669305936646	25
gene_2412	4.4580252129913496e-48	-1.2471635968376191	0.0794931468797313	-0.16368137375454525	5.37508002174113e-41	-1.0801312624817772	TRUE	FALSE	TRUE	-1	-1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	11.030738521544915	10.1148753017749	9.984350222905979	1.0463882986389361	4.4580252129913496e-48	47.350857479635046	1.2471635968376191	50.89157297194922	26
gene_1864	9.74825580650798e-39	-2.0947395375698084	0.713609357699505	-0.06917226099661604	5.4859398354400214e-46	-2.021863310636324	TRUE	FALSE	TRUE	-1	-1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	9.489547609781127	8.344529472609704	8.311015153005433	1.1785324567756934	5.4859398354400214e-46	45.26074895963336	2.0947395375698084	50.62876049154867	27
gene_1216	1.55708795674444e-37	-0.8231830977774159	0.50564437806495	0.05078224007339602	1.24015163487535e-45	-0.8736124367799611	TRUE	FALSE	TRUE	-1	1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	11.802822058380457	11.00644141738315	11.0513416940291	0.796380640997306	1.24015163487535e-45	44.90652520986726	0.8736124367799611	47.45013072442449	28
gene_648	4.29033368437542e-28	-2.4421902859988065	0.464238535572352	0.17143331377593554	3.36305195909605e-41	-2.653891518021394	TRUE	FALSE	TRUE	-1	1	-1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	9.040702281710134	7.867635355382486	7.925019560467826	1.1730669263276479	3.36305195909605e-41	40.473266422791106	2.653891518021394	46.95411638516154	29
gene_7905	8.08114155085902e-34	0.9606395883119608	0.188528345272312	-0.1089394304784472	5.613803730761e-44	1.071345686506947	TRUE	FALSE	TRUE	1	-1	1	2	FALSE	TRUE	FALSE	FALSE	Non-contact specific	10.279682835697473	11.201991895445637	11.102133799283706	0.922309059748164	5.613803730761e-44	43.25074277519597	1.071345686506947	46.31574320795803	30
