gene_id	baseMean	dispersion	maxCooks	betaConverged
gene_161	3277.55875882046	0.00431708339851954	0.0531069778748573	TRUE
gene_162	3111.76776809043	0.00783324057334969	0.0863614540359538	TRUE
gene_163	481.877924678751	0.0182119098933647	0.225740681327772	TRUE
gene_164	567.190374769391	0.0129163521270157	0.174312049303309	TRUE
gene_165	7365.49814529795	0.00852612455452951	0.167670567330428	TRUE
gene_166	1239.71804208418	0.00352145207549613	0.0251972644140122	TRUE
gene_167	1810.73504249882	0.0052017342671894	0.0716404999718704	TRUE
gene_168	1504.91279976052	0.00356373417428845	0.0289810949344488	TRUE
gene_169	1294.71633643822	0.00657007236133889	0.0928535138035894	TRUE
gene_170	272.962935900408	0.0225363809383611	0.419613774527643	TRUE
gene_171	37.6593554377833	0.0563225323643299	0.362070792695053	TRUE
gene_172	1884.60611284125	0.017505645009149	0.313081408533185	TRUE
gene_173	1390.33490302066	0.00286693334393306	0.0151758510075977	TRUE
gene_174	609.912416197113	0.00546218300584365	0.0316451923732034	TRUE
gene_175	1140.90820501998	0.00602539187337517	0.0405038931017396	TRUE
gene_176	2373.19008001795	0.00477977298187591	0.0328944044435325	TRUE
gene_177	864.979631993038	0.0187030456709692	0.224680297500061	TRUE
gene_178	10143.0500107122	0.0225818745115517	0.126150371752855	TRUE
gene_179	2326.44786922165	0.00624399531364663	0.0787021985843904	TRUE
gene_180	482.92741193822	0.00620017777631859	0.041610744138428	TRUE
gene_181	6505.92659605031	0.00380189857834418	0.0476440176316343	TRUE
gene_182	2154.03774336368	0.00340704552579967	0.0320554848905406	TRUE
gene_183	1153.20309067757	0.00406047112620133	0.0324915007960591	TRUE
gene_184	241.675786227329	0.0409029549175461	0.432631045822747	TRUE
gene_185	12279.2738616226	0.00706806452516644	0.10142498318323	TRUE
gene_186	668.353076364671	0.00953985988101625	0.10807556608276	TRUE
gene_187	2671.64136916195	0.00288790779630997	0.0167852916025231	TRUE
gene_188	3.67199042905647	0.341742667095591	0.331795534470148	TRUE
gene_189	418.809083868309	0.0085244675663345	0.101103148305524	TRUE
gene_190	1226.6286651796	0.00653892919157562	0.066410535777553	TRUE
gene_191	1528.61130622874	0.00393728850079963	0.0357697303608586	TRUE
gene_192	2014.3826986076	0.00420296517363972	0.0572101583041867	TRUE
gene_193	523.842234590177	0.0186116096685417	0.223140355174844	TRUE
gene_194	3281.19999336064	0.00566673696008149	0.0756010270072645	TRUE
gene_195	280.881355612853	0.0332720284878942	1.079027572372	TRUE
gene_196	2922.13732037872	0.0056560845864949	0.0864508254964493	TRUE
gene_197	988.59501531169	0.0129869616313484	0.228010786253218	TRUE
gene_198	1131.00300411772	0.00528745519039019	0.044970602486809	TRUE
gene_199	4350.35871057085	0.00514939073255869	0.0577765206531806	TRUE
gene_200	401.750028444638	0.00983331256739285	0.126149377939939	TRUE
gene_201	1490.01752051889	0.0105798316164667	0.191894265760782	TRUE
gene_202	12776.3468609886	0.00801191005476961	0.144911165619646	TRUE
gene_203	4500.4035850229	0.0019545506087228	0.00514731017776724	TRUE
gene_204	187.204933487012	0.0498052772020779	1.21060919896697	TRUE
gene_205	428.55707922725	0.0108424656689126	0.173813543021215	TRUE
gene_206	1675.53998040616	0.00917571824725196	0.19201189836229	TRUE
gene_207	6647.8268885827	0.00376963364304036	0.041395387077027	TRUE
gene_208	751.172194445197	0.0257993273392707	0.380976750198162	TRUE
gene_209	307.953559982124	0.0191116463312383	0.413861057873616	TRUE
gene_210	18.0822922167892	0.0808051077027411	0.168900256775967	TRUE
gene_211	1808.81078513353	0.0024345301550204	0.00870011733717523	TRUE
gene_212	1884.71311468555	0.00306453245801843	0.0154680950263024	TRUE
gene_213	1174.91955195445	0.0144531774144621	0.27331022000603	TRUE
gene_214	2209.5842010732	0.0209269100418906	0.361825872914092	TRUE
gene_215	539.178084903162	0.00748180640214577	0.0793601768129075	TRUE
gene_216	397.653696983521	0.0144802980124055	0.20916404339711	TRUE
gene_217	396.303775541174	0.00667702112605201	0.0482480984813043	TRUE
gene_218	609.582271721181	0.0207706045542152	0.381819113620454	TRUE
gene_219	0.860711867145759	5.29566631405909	2.67873136884359	TRUE
gene_220	1468.52694775718	0.0088086513383092	0.0836824784255151	TRUE
gene_221	3453.18638150099	0.00408634155471472	0.0586149241427342	TRUE
gene_222	6727.63091410922	0.00525675171419752	0.0776253681173722	TRUE
gene_223	1874.46709418685	0.0136237695525151	0.162154823406403	TRUE
gene_224	4667.39332936765	0.00327376620595656	0.0281270377438113	TRUE
gene_225	2035.76698950956	0.00495843813390083	0.0477499911793394	TRUE
gene_226	6295.29146878827	0.00423974769871406	0.0458037852127977	TRUE
gene_227	258.231631729398	0.0113066311114382	0.165973597372424	TRUE
gene_228	1930.23422916926	0.0070679387578902	0.0871860381279619	TRUE
gene_229	16139.2520284336	0.00682722169361	0.132996176806137	TRUE
gene_230	317.391203215571	0.013277100319827	0.200461545035423	TRUE
