gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	shrunk_log2FoldChange	shrunk_lfcSE
gene_63	interaction_vs_self	102.457976146002	2.65713827426486	0.236544555349867	11.2331407093043	2.80333302399664e-29	3.8641756337216198e-28	2.618993063609671	0.23703387177074695
gene_64	interaction_vs_self	3.63130219951449	1.29291175032675	1.23997063340476	1.04269546027604	0.297089361104645	0.374644214946341	0.269137577023385	0.6018697646230898
gene_65	interaction_vs_self	3283.50420344557	0.278865996038122	0.0926326908269571	3.01044904934326	0.00260861709645985	0.00521967329258913	0.27317853964705696	0.09185643168745958
gene_66	interaction_vs_self	3762.606248372	0.418576688808656	0.0983787969886646	4.2547449411979	2.09287444646164e-5	5.631878422418e-5	0.410173618691073	0.09773874494258696
gene_67	interaction_vs_self	13.4508984445498	0.73203355460362	0.535731032547427	1.36641991994148	0.171807199988189	0.232516937849628	0.45114786226415343	0.45911137108508754
gene_68	interaction_vs_self	0.305833756367098	-1.6177289092572	3.6881058908418902	-0.438634073190323	0.660926703850551	0.722637959504498	-0.06333347530628364	0.5962834750447741
gene_69	interaction_vs_self	543.061974754702	0.0749063794164428	0.175384297234098	0.427098552138108	0.66930754748203	0.730029638945742	0.06926314774294841	0.16848418932757997
gene_70	interaction_vs_self	944.732011302309	-0.132885824801638	0.124622426180517	-1.06630747670689	0.28628467079425	0.362890090626208	-0.1271556097829389	0.1222018798236865
gene_71	interaction_vs_self	1154.93817472498	0.825905251021055	0.0811945399540775	10.1719309141745	2.6461026244351e-24	2.9226630277631495e-23	0.8181583928334648	0.08122119677776447
gene_72	interaction_vs_self	148.803981457282	-0.693350017068121	0.186567280348343	-3.71635377743382	2.0211852481376e-4	4.8408913609563e-4	-0.6529922791445889	0.18503284190726046
gene_73	interaction_vs_self	5831.93822175884	0.951800261815732	0.0706423404615999	13.4735097336295	2.23961725788522e-41	4.6873163147915695e-40	0.9458185346658514	0.07065317459428928
gene_74	interaction_vs_self	239.101505674495	0.19130992105417	0.172537868926817	1.10879960581474	0.267516640577984	0.341884509308382	0.17728642380991214	0.1668163323849102
gene_75	interaction_vs_self	181.971213934659	-0.232269860267007	0.164379821478855	-1.41300713297639	0.157653626807181	0.215646379908832	-0.21634177090108322	0.159604355285075
gene_76	interaction_vs_self	1508.44470569787	0.220450828724034	0.0887264556000546	2.4846121400109	0.0129692653032202	0.0227633608766793	0.21569621161735597	0.08793736051242361
gene_77	interaction_vs_self	682.267041048489	2.26419320870307	0.135365544215147	16.7265105890197	8.40186282453345e-63	2.93550799093903e-61	2.249989702888179	0.13599754406901066
gene_78	interaction_vs_self	266.720554378221	0.29261303863284	0.229202658640165	1.27665638945413	0.201723584335926	0.267879907216185	0.25798863407159156	0.21763087287356783
gene_79	interaction_vs_self	364.883276999054	-0.338813399519216	0.130864726518198	-2.58903532322059	0.0096245221225536	0.0173553632544889	-0.3249674080909234	0.128854325121734
gene_80	interaction_vs_self	1939.05153172062	0.433512050927638	0.124602885832839	3.47914936343623	5.0300814505683e-4	0.00113668155271554	0.4189483103883553	0.1233543464600011
gene_81	interaction_vs_self	1406.57478501933	1.1356711389954	0.105738598428525	10.7403649743199	6.57838081046426e-27	8.172850469894639e-26	1.1230723876016417	0.10603851611031967
gene_82	interaction_vs_self	868.083214428524	0.455167048383062	0.125130193121004	3.63754771754332	2.7524621030659e-4	6.4409720071745e-4	0.44052862780788965	0.12402500914001463
gene_83	interaction_vs_self	913.54552704232	-0.0817697971517837	0.134015475388528	-0.610151901597355	0.54176118815019	0.618082869594245	-0.07763814740404466	0.13091839163268054
gene_84	interaction_vs_self	642.063216171337	0.541002076260848	0.146749015096516	3.68658062819049	2.2728745225567e-4	5.3927017963568e-4	0.5183200522693303	0.14551088273022442
gene_85	interaction_vs_self	856.750903597365	1.04962265009503	0.122217704735696	8.58813911098165	8.838921203694901e-18	6.90969547978341e-17	1.0323958912405757	0.12251474219404229
gene_86	interaction_vs_self	3.32630122072011	-0.749804073361004	1.23041064374058	-0.609393357555425	0.542263739671183	0.618307868626342	-0.14788286245222138	0.5538348627270006
gene_87	interaction_vs_self	416.037112392272	-0.356951647452526	0.128291096384682	-2.78235713554277	0.00539656189385519	0.0101281670272748	-0.3430735387684991	0.12665539793138245
gene_88	interaction_vs_self	355.441292925206	0.68776883485951	0.151591812066941	4.53697878191337	5.70658454876411e-6	1.65868807257796e-5	0.6613306429123141	0.15108487682994634
gene_89	interaction_vs_self	427.003751288549	-0.194799962930299	0.170700726799634	-1.14117828659835	0.253795738231719	0.326837899693624	-0.18042973163142872	0.165012536649542
gene_90	interaction_vs_self	848.128485690936	-0.83894879300182	0.113890787048663	-7.3662568741698	1.7548553524390998e-13	1.04027436404977e-12	-0.8233883967159136	0.11378982608352183
gene_91	interaction_vs_self	761.388895919633	-0.288310895009715	0.111679496594713	-2.58159200032932	0.00983457747028741	0.0176931448393569	-0.27921898471957757	0.11038339454406484
gene_92	interaction_vs_self	847.675056558364	0.332353619189817	0.129053190949315	2.57532275447841	0.0100146586992911	0.0179755668831898	0.3187982277355216	0.12722789433143913
gene_93	interaction_vs_self	1865.05572702828	-1.55427541957002	0.0998263496991398	-15.5697911849362	1.1678785804850001e-54	3.37737859761877e-53	-1.5441605997540147	0.10002446281497178
