ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast	gene_set	direction	significant_padj_0.05	pathway_class	pathway_type
Keratan sulfate biosynthesis	Keratan sulfate biosynthesis	9/430	19/1145	0.473684210526316	1.26132190942472	0.890384614937633	0.254114878375667	0.710026866049659	0.676590697842334	gene_1150/gene_3431/gene_3677/gene_3900/gene_5129/gene_5359/gene_5364/gene_5597/gene_8301	9	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Tetrachloroethene degradation	Tetrachloroethene degradation	6/430	12/1145	0.5	1.33139534883721	0.894574050133718	0.271319624248616	0.736438980103385	0.701759028131758	gene_184/gene_4108/gene_4337/gene_6198/gene_7836/gene_8033	6	interaction_vs_self	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Globoside metabolism	Globoside metabolism	10/430	22/1145	0.454545454545455	1.21035940803383	0.772285038652069	0.287223795076852	0.751503649228825	0.716114280705584	gene_1150/gene_3431/gene_3677/gene_3900/gene_4490/gene_5129/gene_5359/gene_5364/gene_5597/gene_8301	10	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Lysine degradation	Lysine degradation	25/430	60/1145	0.416666666666667	1.10949612403101	0.675388593125206	0.292690894962806	0.751503649228825	0.716114280705584	gene_184/gene_873/gene_1027/gene_1114/gene_1207/gene_1279/gene_1490/gene_2043/gene_3079/gene_4055/gene_4108/gene_4308/gene_4337/gene_4567/gene_5467/gene_6104/gene_6198/gene_6203/gene_7226/gene_7678/gene_7909/gene_8033/gene_8226/gene_8349/gene_8425	25	interaction_vs_self	significant	up	FALSE	Amino Acid Metabolism	METABOLIC
Sulfur metabolism	Sulfur metabolism	6/430	13/1145	0.461538461538462	1.22898032200358	0.643636765377017	0.353902711609446	0.8588667408792	0.818421492693753	gene_1523/gene_1560/gene_2471/gene_2848/gene_5159/gene_8184	6	interaction_vs_self	significant	up	FALSE	Energy Metabolism	METABOLIC
Galactose metabolism	Galactose metabolism	17/430	41/1145	0.414634146341463	1.10408394781622	0.52612067310711	0.354718304379386	0.8588667408792	0.818421492693753	gene_7/gene_184/gene_341/gene_2533/gene_3117/gene_3385/gene_4108/gene_4337/gene_5494/gene_6002/gene_6198/gene_6421/gene_6679/gene_7157/gene_7634/gene_8033/gene_8537	17	interaction_vs_self	significant	up	FALSE	Carbohydrate Metabolism	METABOLIC
Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	13/430	31/1145	0.419354838709677	1.11665416354089	0.510425913338001	0.368714195872314	0.8588667408792	0.818421492693753	gene_1436/gene_1575/gene_3117/gene_4065/gene_5156/gene_5232/gene_5494/gene_5774/gene_5907/gene_6973/gene_7634/gene_7697/gene_8537	13	interaction_vs_self	significant	up	FALSE	Carbohydrate Metabolism	METABOLIC
Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	14/430	34/1145	0.411764705882353	1.09644322845417	0.442535778039286	0.391432460053591	0.8588667408792	0.818421492693753	gene_334/gene_873/gene_1207/gene_2043/gene_2768/gene_3846/gene_4055/gene_4308/gene_4567/gene_5118/gene_6203/gene_7226/gene_8454/gene_8555	14	interaction_vs_self	significant	up	FALSE	Amino Acid Metabolism	METABOLIC
Fatty acid biosynthesis (path 2)	Fatty acid biosynthesis (path 2)	5/430	11/1145	0.454545454545455	1.21035940803383	0.543432958690121	0.399744421475821	0.8588667408792	0.818421492693753	gene_873/gene_1114/gene_4308/gene_6203/gene_7226	5	interaction_vs_self	significant	up	FALSE	Lipid Metabolism	METABOLIC
D-Arginine and D-ornithine metabolism	D-Arginine and D-ornithine metabolism	3/430	6/1145	0.5	1.33139534883721	0.630891085751067	0.4049675381094	0.8588667408792	0.818421492693753	gene_2059/gene_4591/gene_5610	3	interaction_vs_self	significant	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Reductive carboxylate cycle (CO2 fixation)	Reductive carboxylate cycle (CO2 fixation)	3/430	6/1145	0.5	1.33139534883721	0.630891085751067	0.4049675381094	0.8588667408792	0.818421492693753	gene_231/gene_1596/gene_4089	3	interaction_vs_self	significant	up	FALSE	Energy Metabolism	METABOLIC
Aminosugars metabolism	Aminosugars metabolism	18/430	45/1145	0.4	1.06511627906977	0.345456770884119	0.420766406922667	0.8588667408792	0.818421492693753	gene_7/gene_545/gene_546/gene_973/gene_1184/gene_1198/gene_1826/gene_1950/gene_2960/gene_3313/gene_3342/gene_4490/gene_6002/gene_6023/gene_6339/gene_7095/gene_7153/gene_7157	18	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Bile acid biosynthesis	Bile acid biosynthesis	18/430	45/1145	0.4	1.06511627906977	0.345456770884119	0.420766406922667	0.8588667408792	0.818421492693753	gene_184/gene_412/gene_1207/gene_1531/gene_2043/gene_2632/gene_3428/gene_4055/gene_4108/gene_4258/gene_4337/gene_4567/gene_6198/gene_6533/gene_7764/gene_7836/gene_7923/gene_8033	18	interaction_vs_self	significant	up	FALSE	Lipid Metabolism	METABOLIC
1,4-Dichlorobenzene degradation	1,4-Dichlorobenzene degradation	6/430	14/1145	0.428571428571429	1.14119601328904	0.412049478621301	0.437835434231915	0.8588667408792	0.818421492693753	gene_1531/gene_2632/gene_2943/gene_3352/gene_6265/gene_7764	6	interaction_vs_self	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
N-Glycans biosynthesis	N-Glycans biosynthesis	14/430	35/1145	0.4	1.06511627906977	0.303288768503478	0.44447674050968	0.8588667408792	0.818421492693753	gene_1150/gene_3431/gene_3591/gene_3677/gene_3900/gene_4381/gene_5116/gene_5129/gene_5359/gene_5364/gene_5532/gene_5597/gene_6341/gene_8301	14	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
1,2-Dichloroethane degradation	1,2-Dichloroethane degradation	4/430	9/1145	0.444444444444444	1.18346253229974	0.428325264605932	0.45563307009604	0.8588667408792	0.818421492693753	gene_1207/gene_2043/gene_4055/gene_4567	4	interaction_vs_self	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Selenoamino acid metabolism	Selenoamino acid metabolism	10/430	25/1145	0.4	1.06511627906977	0.255178915801771	0.47481459519816	0.8588667408792	0.818421492693753	gene_1256/gene_1963/gene_2471/gene_2848/gene_3505/gene_5033/gene_5159/gene_6340/gene_7769/gene_7780	10	interaction_vs_self	significant	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Styrene degradation	Styrene degradation	10/430	25/1145	0.4	1.06511627906977	0.255178915801771	0.47481459519816	0.8588667408792	0.818421492693753	gene_1531/gene_2029/gene_2632/gene_2941/gene_3769/gene_5827/gene_6196/gene_7205/gene_7764/gene_8370	10	interaction_vs_self	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Tryptophan metabolism	Tryptophan metabolism	30/430	78/1145	0.384615384615385	1.02415026833631	0.171269989601811	0.476515684660761	0.8588667408792	0.818421492693753	gene_873/gene_1114/gene_1207/gene_1531/gene_2029/gene_2043/gene_2632/gene_2762/gene_2941/gene_3175/gene_3547/gene_3769/gene_4055/gene_4308/gene_4421/gene_4471/gene_4491/gene_4567/gene_5827/gene_6196/gene_6203/gene_6232/gene_6340/gene_7226/gene_7346/gene_7678/gene_7764/gene_7769/gene_8268/gene_8370	30	interaction_vs_self	significant	up	FALSE	Amino Acid Metabolism	METABOLIC
Caprolactam degradation	Caprolactam degradation	8/430	20/1145	0.4	1.06511627906977	0.227731198363356	0.494404848108871	0.8588667408792	0.818421492693753	gene_1436/gene_1514/gene_3274/gene_3964/gene_4620/gene_5649/gene_6158/gene_7580	8	interaction_vs_self	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Nucleotide sugars metabolism	Nucleotide sugars metabolism	8/430	20/1145	0.4	1.06511627906977	0.227731198363356	0.494404848108871	0.8588667408792	0.818421492693753	gene_184/gene_3007/gene_3117/gene_3640/gene_4108/gene_4337/gene_6198/gene_8033	8	interaction_vs_self	significant	up	FALSE	Nucleotide Metabolism	METABOLIC
Cyanoamino acid metabolism	Cyanoamino acid metabolism	14/430	36/1145	0.388888888888889	1.03552971576227	0.167908015821453	0.497238639456379	0.8588667408792	0.818421492693753	gene_1687/gene_2029/gene_2941/gene_3512/gene_3594/gene_3769/gene_4141/gene_5827/gene_6196/gene_7160/gene_7738/gene_7836/gene_8349/gene_8370	14	interaction_vs_self	significant	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
