ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast	gene_set	direction	significant_padj_0.05	pathway_class	pathway_type
Blood group glycolipid biosynthesis - neolact series	Blood group glycolipid biosynthesis - neolact series	6/446	19/1145	0.315789473684211	0.810715128628747	-0.664301699047273	0.815272396213224	0.999971980000289	0.931991428728339	gene_1150/gene_3431/gene_3900/gene_5359/gene_5364/gene_8301	6	interaction_vs_onu	significant	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Chondroitin / heparan sulfate biosynthesis	Chondroitin / heparan sulfate biosynthesis	6/446	19/1145	0.315789473684211	0.810715128628747	-0.664301699047273	0.815272396213224	0.999971980000289	0.931991428728339	gene_1150/gene_3431/gene_3900/gene_5359/gene_5364/gene_8301	6	interaction_vs_onu	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Keratan sulfate biosynthesis	Keratan sulfate biosynthesis	6/446	19/1145	0.315789473684211	0.810715128628747	-0.664301699047273	0.815272396213224	0.999971980000289	0.931991428728339	gene_1150/gene_3431/gene_3900/gene_5359/gene_5364/gene_8301	6	interaction_vs_onu	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Globoside metabolism	Globoside metabolism	7/446	22/1145	0.318181818181818	0.816856909906237	-0.692554337412086	0.818633368850193	0.999971980000289	0.931991428728339	gene_1150/gene_3431/gene_3900/gene_4490/gene_5359/gene_5364/gene_8301	7	interaction_vs_onu	significant	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Styrene degradation	Styrene degradation	8/446	25/1145	0.32	0.82152466367713	-0.720412194791739	0.822634542537792	0.999971980000289	0.931991428728339	gene_257/gene_1531/gene_2632/gene_2941/gene_5827/gene_6196/gene_7764/gene_8370	8	interaction_vs_onu	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	12/446	37/1145	0.324324324324324	0.832626348321416	-0.826342190394558	0.840869747249217	0.999971980000289	0.931991428728339	gene_975/gene_1203/gene_1986/gene_2768/gene_3259/gene_3846/gene_4675/gene_4720/gene_5230/gene_5405/gene_5826/gene_6650	12	interaction_vs_onu	significant	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Aminophosphonate metabolism	Aminophosphonate metabolism	5/446	17/1145	0.294117647058824	0.755077815879715	-0.812343833754739	0.856842854138765	0.999971980000289	0.931991428728339	gene_3845/gene_4047/gene_4242/gene_6340/gene_7789	5	interaction_vs_onu	significant	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
2,4-Dichlorobenzoate degradation	2,4-Dichlorobenzoate degradation	2/446	8/1145	0.25	0.641816143497758	-0.811731917710686	0.883087378818426	0.999971980000289	0.931991428728339	gene_5907/gene_6973	2	interaction_vs_onu	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Sphingophospholipid biosynthesis	Sphingophospholipid biosynthesis	2/446	8/1145	0.25	0.641816143497758	-0.811731917710686	0.883087378818426	0.999971980000289	0.931991428728339	gene_4047/gene_7789	2	interaction_vs_onu	significant	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Sphingoglycolipid metabolism	Sphingoglycolipid metabolism	13/446	42/1145	0.30952380952381	0.794629510997224	-1.08272154755989	0.894744483407372	0.999971980000289	0.931991428728339	gene_1150/gene_1311/gene_3431/gene_3900/gene_4490/gene_5130/gene_5359/gene_5364/gene_6354/gene_6533/gene_6567/gene_7534/gene_8301	13	interaction_vs_onu	significant	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Benzoate degradation via hydroxylation	Benzoate degradation via hydroxylation	3/446	12/1145	0.25	0.641816143497758	-0.995917881072088	0.905985962566788	0.999971980000289	0.931991428728339	gene_3352/gene_7836/gene_7933	3	interaction_vs_onu	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Synthesis and degradation of ketone bodies	Synthesis and degradation of ketone bodies	2/446	9/1145	0.222222222222222	0.570503238664674	-1.03284187180799	0.921411851714164	0.999971980000289	0.931991428728339	gene_1114/gene_3710	2	interaction_vs_onu	significant	up	FALSE	Lipid Metabolism	METABOLIC
Benzoate degradation via CoA ligation	Benzoate degradation via CoA ligation	20/446	64/1145	0.3125	0.802270179372197	-1.29984379728841	0.925596186040429	0.999971980000289	0.931991428728339	gene_88/gene_184/gene_342/gene_873/gene_965/gene_972/gene_1114/gene_2941/gene_4108/gene_4337/gene_5027/gene_5827/gene_6196/gene_6198/gene_6203/gene_6534/gene_7047/gene_7836/gene_8033/gene_8370	20	interaction_vs_onu	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
N-Glycans biosynthesis	N-Glycans biosynthesis	10/446	35/1145	0.285714285714286	0.733504163997437	-1.27851201597638	0.929726252731592	0.999971980000289	0.931991428728339	gene_1150/gene_3037/gene_3431/gene_3591/gene_3900/gene_5359/gene_5364/gene_5532/gene_6341/gene_8301	10	interaction_vs_onu	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
gamma-Hexachlorocyclohexane degradation	gamma-Hexachlorocyclohexane degradation	12/446	41/1145	0.292682926829268	0.75139450946079	-1.29437453831857	0.929873686631023	0.999971980000289	0.931991428728339	gene_375/gene_1531/gene_2632/gene_3671/gene_4142/gene_4491/gene_5862/gene_6862/gene_7730/gene_7764/gene_7852/gene_8390	12	interaction_vs_onu	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Tyrosine metabolism	Tyrosine metabolism	18/446	59/1145	0.305084745762712	0.783233259861671	-1.36504067774307	0.935411208123692	0.999971980000289	0.931991428728339	gene_257/gene_1194/gene_1225/gene_1531/gene_1968/gene_2459/gene_2632/gene_2762/gene_2889/gene_4258/gene_5063/gene_5279/gene_6340/gene_6501/gene_7563/gene_7764/gene_7836/gene_8612	18	interaction_vs_onu	significant	up	FALSE	Amino Acid Metabolism	METABOLIC
Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	9/446	33/1145	0.272727272727273	0.700163065633918	-1.39550552058064	0.945622091112516	0.999971980000289	0.931991428728339	gene_1033/gene_1198/gene_2046/gene_3313/gene_4675/gene_5230/gene_6037/gene_6780/gene_8138	9	interaction_vs_onu	significant	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Glycosaminoglycan degradation	Glycosaminoglycan degradation	1/446	6/1145	0.166666666666667	0.427877428998505	-1.12187558951012	0.948668429720283	0.999971980000289	0.931991428728339	gene_4490	1	interaction_vs_onu	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Ubiquinone biosynthesis	Ubiquinone biosynthesis	7/446	27/1145	0.259259259259259	0.665587111775453	-1.40406056176657	0.949195406311092	0.999971980000289	0.931991428728339	gene_1531/gene_2459/gene_2632/gene_5852/gene_6340/gene_7764/gene_7836	7	interaction_vs_onu	significant	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Pyrimidine metabolism	Pyrimidine metabolism	16/446	55/1145	0.290909090909091	0.746840603342845	-1.53639894918421	0.955590487784407	0.999971980000289	0.931991428728339	gene_56/gene_311/gene_548/gene_1137/gene_1785/gene_2046/gene_2541/gene_3627/gene_3805/gene_4553/gene_5044/gene_5578/gene_6780/gene_6903/gene_7349/gene_7960	16	interaction_vs_onu	significant	up	FALSE	Nucleotide Metabolism	METABOLIC
Starch and sucrose metabolism	Starch and sucrose metabolism	22/446	73/1145	0.301369863013699	0.773696172983598	-1.59550360368389	0.959103894471746	0.999971980000289	0.931991428728339	gene_1004/gene_1589/gene_1687/gene_2318/gene_2533/gene_3262/gene_3564/gene_3594/gene_3731/gene_3977/gene_4140/gene_5570/gene_6002/gene_6758/gene_7022/gene_7032/gene_7117/gene_7157/gene_7160/gene_7738/gene_7768/gene_8563	22	interaction_vs_onu	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Purine metabolism	Purine metabolism	30/446	96/1145	0.3125	0.802270179372197	-1.61607643843457	0.959305491438599	0.999971980000289	0.931991428728339	gene_590/gene_1137/gene_1638/gene_1731/gene_1785/gene_2046/gene_2068/gene_2139/gene_2541/gene_2848/gene_2953/gene_3024/gene_3242/gene_4021/gene_4431/gene_4553/gene_5280/gene_5527/gene_5548/gene_5549/gene_5578/gene_5801/gene_6780/gene_6808/gene_6845/gene_6903/gene_7046/gene_7434/gene_7459/gene_7791	30	interaction_vs_onu	significant	up	FALSE	Nucleotide Metabolism	METABOLIC
Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	8/446	31/1145	0.258064516129032	0.662519890062202	-1.52099675367379	0.959532767754446	0.999971980000289	0.931991428728339	gene_1589/gene_5156/gene_5232/gene_5622/gene_5774/gene_5907/gene_6973/gene_7634	8	interaction_vs_onu	significant	up	FALSE	Carbohydrate Metabolism	METABOLIC
Androgen and estrogen metabolism	Androgen and estrogen metabolism	4/446	20/1145	0.2	0.513452914798206	-1.75269143938565	0.980797111031708	0.999971980000289	0.931991428728339	gene_1531/gene_2632/gene_6340/gene_7764	4	interaction_vs_onu	significant	up	FALSE	Lipid Metabolism	METABOLIC
Ethylbenzene degradation	Ethylbenzene degradation	3/446	17/1145	0.176470588235294	0.453046689527829	-1.81410332718412	0.985296384284263	0.999971980000289	0.931991428728339	gene_1901/gene_6552/gene_7861	3	interaction_vs_onu	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
RNA polymerase	RNA polymerase	1/446	10/1145	0.1	0.256726457399103	-1.88491858692702	0.992989544532112	0.999971980000289	0.931991428728339	gene_5578	1	interaction_vs_onu	significant	up	FALSE	TRANSCRIPTION	REGULATORY
Tryptophan metabolism	Tryptophan metabolism	20/446	78/1145	0.256410256410256	0.658272967690008	-2.4962396681847	0.99634462389541	0.999971980000289	0.931991428728339	gene_873/gene_1114/gene_1207/gene_1531/gene_2632/gene_2762/gene_2941/gene_4055/gene_4421/gene_4491/gene_4567/gene_5085/gene_5827/gene_6196/gene_6203/gene_6340/gene_7678/gene_7764/gene_7852/gene_8370	20	interaction_vs_onu	significant	up	FALSE	Amino Acid Metabolism	METABOLIC
Folate biosynthesis	Folate biosynthesis	2/446	17/1145	0.117647058823529	0.302031126351886	-2.3149830738988	0.99745373244745	0.999971980000289	0.931991428728339	gene_375/gene_3720	2	interaction_vs_onu	significant	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	2/446	18/1145	0.111111111111111	0.285251619332337	-2.44044670755716	0.998375233571521	0.999971980000289	0.931991428728339	gene_4675/gene_5230	2	interaction_vs_onu	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
DNA polymerase	DNA polymerase	2/446	20/1145	0.1	0.256726457399103	-2.67749867353154	0.999344589801431	0.999971980000289	0.931991428728339	gene_2541/gene_4553	2	interaction_vs_onu	significant	up	FALSE	REPLICATION AND REPAIR	REGULATORY
Nitorobenzene degradation	Nitorobenzene degradation	3/446	26/1145	0.115384615384615	0.296222835460504	-2.89833549551207	0.999644112682508	0.999971980000289	0.931991428728339	gene_6862/gene_7730/gene_8390	3	interaction_vs_onu	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Fluorene degradation	Fluorene degradation	1/446	21/1145	0.0476190476190476	0.122250693999573	-3.24144636747165	0.999971980000289	0.999971980000289	0.931991428728339	gene_3671	1	interaction_vs_onu	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
