gene_id	in_deseq2_dataset	padj_available	deseq2_status	regulation	significant_padj_lt_0.05	significant_raw_abs_lfc_gt_1	significant_shrunk_abs_lfc_gt_1	raw_baseMean	raw_log2FoldChange	raw_lfcSE	raw_stat	raw_pvalue	raw_padj	shrunk_log2FoldChange	shrunk_lfcSE	mapped_transcript_count	transcript_ids	protein_coding_transcript_count	protein_coding_transcript_ids	has_predicted_protein	predicted_protein_count	protein_ids	eggnog_annotated_protein_count	eggnog_annotated	signalp_raw_positive_protein_count	signalp_raw_positive	signalp_confident_positive_protein_count	signalp_confident_positive	signalp_ambiguous_protein_count	dbcan_any_hit_protein_count	dbcan_any_hit	dbcan_high_confidence_protein_count	dbcan_high_confidence	dbcan_max_n_tools	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggnog_ogs	eggnog_max_annot_lvl	eggnog_cog_category	eggnog_description	eggnog_preferred_name	eggnog_gos	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_kegg_module	eggnog_kegg_reaction	eggnog_kegg_rclass	eggnog_brite	eggnog_kegg_tc	eggnog_cazy	eggnog_bigg_reaction	eggnog_pfams	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate
TRINITY_DN1270_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	FALSE	FALSE	26197.2018324413	-0.171925333261129	0.0371601384483187	-4.62660637016298	3.71706003364228e-06	3.02746971065887e-05	-0.166997120388116	0.0369358528801047	3	TRINITY_DN1270_c0_g1_i1; TRINITY_DN1270_c0_g1_i3; TRINITY_DN1270_c0_g1_i4	3	TRINITY_DN1270_c0_g1_i1; TRINITY_DN1270_c0_g1_i3; TRINITY_DN1270_c0_g1_i4	TRUE	11	TRINITY_DN1270_c0_g1_i1|m.49407; TRINITY_DN1270_c0_g1_i1|m.49408; TRINITY_DN1270_c0_g1_i1|m.49409; TRINITY_DN1270_c0_g1_i3|m.49411; TRINITY_DN1270_c0_g1_i3|m.49412; TRINITY_DN1270_c0_g1_i3|m.49413; TRINITY_DN1270_c0_g1_i3|m.49414; TRINITY_DN1270_c0_g1_i4|m.49416; TRINITY_DN1270_c0_g1_i4|m.49417; TRINITY_DN1270_c0_g1_i4|m.49418; TRINITY_DN1270_c0_g1_i4|m.49419	11	TRUE	0	FALSE	0	FALSE	0	3	TRUE	3	TRUE	2	5127.CCT66021; 117187.FVEG_05128T0; 117187.FVEG_05130T0; 117187.FVEG_05131T0	1.62e-117; 5.71e-116; 5.75e-265; 9.26e-81	262.0; 332.0; 337.0; 726.0	28JAZ@1|root,2QRPX@2759|Eukaryota,38HZI@33154|Opisthokonta,3NUK3@4751|Fungi,3QP7D@4890|Ascomycota,2117B@147550|Sordariomycetes,3TDN9@5125|Hypocreales,1FSY6@110618|Nectriaceae; COG5078@1|root,KOG0417@2759|Eukaryota,3A2ZN@33154|Opisthokonta,3P26F@4751|Fungi,3RJNE@4890|Ascomycota,21QDF@147550|Sordariomycetes,3TTXP@5125|Hypocreales,1FZHH@110618|Nectriaceae; KOG3142@1|root,KOG3142@2759|Eukaryota,39ZTR@33154|Opisthokonta,3P2BT@4751|Fungi,3QT03@4890|Ascomycota,212TP@147550|Sordariomycetes,3THAP@5125|Hypocreales,1FPQS@110618|Nectriaceae; KOG3142@1|root,KOG3142@2759|Eukaryota,3977A@33154|Opisthokonta,3Q1AX@4751|Fungi,3R8IP@4890|Ascomycota,21K3Y@147550|Sordariomycetes,3TQC0@5125|Hypocreales,1FWXY@110618|Nectriaceae	4751|Fungi	G; O; U	Anp1; Belongs to the ubiquitin-conjugating enzyme family; Prenylated Rab acceptor 1; vesicle-mediated transport	MNN9; YIP3	GO:0000030,GO:0000032,GO:0000136,GO:0000137,GO:0000139,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005794,GO:0005795,GO:0005801,GO:0006056,GO:0006057,GO:0006464,GO:0006486,GO:0006487,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009266,GO:0009408,GO:0009607,GO:0009628,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016043,GO:0016740,GO:0016757,GO:0016758,GO:0019538,GO:0030173,GO:0030447,GO:0031090,GO:0031224,GO:0031228,GO:0031300,GO:0031301,GO:0031501,GO:0031505,GO:0031506,GO:0031984,GO:0031985,GO:0032991,GO:0033554,GO:0034605,GO:0034645,GO:0035690,GO:0036168,GO:0036180,GO:0036211,GO:0040007,GO:0042221,GO:0042493,GO:0042546,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043413,GO:0044036,GO:0044038,GO:0044085,GO:0044182,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0045229,GO:0050896,GO:0051716,GO:0070085,GO:0070589,GO:0070887,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071852,GO:0097502,GO:0098588,GO:0098791,GO:0098796,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1902494,GO:1990234; GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005794,GO:0005798,GO:0006810,GO:0006888,GO:0008150,GO:0012505,GO:0016192,GO:0017016,GO:0017137,GO:0019899,GO:0030134,GO:0030135,GO:0031267,GO:0031410,GO:0031982,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0046907,GO:0048193,GO:0051020,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0097708	2.3.2.23; 2.4.1.232	ko:K05529; ko:K10689; ko:K20359	ko00513,ko01100,map00513,map01100	M00074			ko00000,ko00001,ko00002,ko01000,ko01003; ko00000,ko01000,ko04121; ko00000,ko02000,ko04131	9.A.49.1	GT62		Anp1; PRA1; UQ_con		GT62(77-341)		GT62	GT62	
TRINITY_DN17876_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	FALSE	FALSE	444.274886643551	-0.543614752632385	0.126306263801826	-4.30394135864326	1.67786092325876e-05	0.000119373504421572	-0.492896121247134	0.130259193517005	1	TRINITY_DN17876_c0_g1_i1	1	TRINITY_DN17876_c0_g1_i1	TRUE	1	TRINITY_DN17876_c0_g1_i1|m.51034	1	TRUE	1	TRUE	1	TRUE	0	1	TRUE	1	TRUE	2	5507.FOXG_10637P0	1.05e-190	530.0	COG2273@1|root,2S1W9@2759|Eukaryota,39VMF@33154|Opisthokonta,3P19Z@4751|Fungi,3QJEN@4890|Ascomycota,21295@147550|Sordariomycetes,3TK8U@5125|Hypocreales,1FKMZ@110618|Nectriaceae	4751|Fungi	O	Glycosyl hydrolases family 16													Glyco_hydro_16		GH16_3(30-277)		GH16_3+GH16_3	GH16_3	
TRINITY_DN15949_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	FALSE	FALSE	8001.43251575054	-0.177433212413565	0.0432713609882599	-4.10047681332937	4.12299746824961e-05	0.000274866497883307	-0.170832045607908	0.0429257243470038	1	TRINITY_DN15949_c0_g1_i1	1	TRINITY_DN15949_c0_g1_i1	TRUE	1	TRINITY_DN15949_c0_g1_i1|m.59309	1	TRUE	1	TRUE	1	TRUE	0	1	TRUE	1	TRUE	2	101028.EKJ70328	3.63e-290	795.0	COG2730@1|root,2RBRB@2759|Eukaryota,38DH7@33154|Opisthokonta,3Q4PD@4751|Fungi,3RMYN@4890|Ascomycota,212RZ@147550|Sordariomycetes,3TG0J@5125|Hypocreales,1FMZK@110618|Nectriaceae	4751|Fungi	G	Belongs to the glycosyl hydrolase 5 (cellulase A) family			3.2.1.75	ko:K22277					ko00000,ko01000		GH5		Cellulase		GH5_15(98-402)		GH5_15+GH5_15	GH5_15	
TRINITY_DN1792_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	FALSE	FALSE	6717.75218962439	-0.225912369801273	0.0562403034653697	-4.01691235432931	5.89656418850073e-05	0.000378305464111197	-0.214011185005517	0.0559318770083112	3	TRINITY_DN1792_c0_g1_i1; TRINITY_DN1792_c0_g1_i2; TRINITY_DN1792_c0_g1_i3	3	TRINITY_DN1792_c0_g1_i1; TRINITY_DN1792_c0_g1_i2; TRINITY_DN1792_c0_g1_i3	TRUE	3	TRINITY_DN1792_c0_g1_i1|m.40479; TRINITY_DN1792_c0_g1_i2|m.40481; TRINITY_DN1792_c0_g1_i3|m.40483	3	TRUE	2	TRUE	2	TRUE	0	3	TRUE	3	TRUE	2	5507.FOXG_17741P0	0.0	1437.0; 1438.0	2CNC5@1|root,2QV54@2759|Eukaryota,39S8X@33154|Opisthokonta,3NW2N@4751|Fungi,3QMXN@4890|Ascomycota,211EZ@147550|Sordariomycetes,3TG8Z@5125|Hypocreales,1FMPU@110618|Nectriaceae	4751|Fungi	G	to glucan 1,3-beta-glucosidase GLUC78 precursor			3.2.1.58	ko:K01210	ko00500,map00500		R00308,R03115	RC00467	ko00000,ko00001,ko01000				Pectate_lyase_3		GH55_2(54-796); GH55_2(122-864)		GH55_2+GH55_2	GH55_2	
TRINITY_DN4606_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	FALSE	FALSE	6236.5470226718	-0.191845682572537	0.0484639434622737	-3.95852398436949	7.54143690836174e-05	0.000472323814719942	-0.183412356659744	0.0480925935521832	4	TRINITY_DN4606_c0_g1_i2; TRINITY_DN4606_c0_g1_i3; TRINITY_DN4606_c0_g1_i4; TRINITY_DN4606_c0_g1_i5	4	TRINITY_DN4606_c0_g1_i2; TRINITY_DN4606_c0_g1_i3; TRINITY_DN4606_c0_g1_i4; TRINITY_DN4606_c0_g1_i5	TRUE	10	TRINITY_DN4606_c0_g1_i2|m.60036; TRINITY_DN4606_c0_g1_i2|m.60037; TRINITY_DN4606_c0_g1_i2|m.60041; TRINITY_DN4606_c0_g1_i3|m.60042; TRINITY_DN4606_c0_g1_i3|m.60043; TRINITY_DN4606_c0_g1_i3|m.60047; TRINITY_DN4606_c0_g1_i4|m.60048; TRINITY_DN4606_c0_g1_i4|m.60049; TRINITY_DN4606_c0_g1_i5|m.60054; TRINITY_DN4606_c0_g1_i5|m.60055	8	TRUE	0	FALSE	0	FALSE	0	4	TRUE	4	TRUE	2	5127.CCT69531; 101028.EKJ75353	0.0; 0.00065; 0.000333; 0.000517; 0.000611	48.5; 1699.0	2EM8D@1|root,2SQYS@2759|Eukaryota,3A50X@33154|Opisthokonta,3P3ZR@4751|Fungi,3QRT2@4890|Ascomycota,211SI@147550|Sordariomycetes,3TE3V@5125|Hypocreales,1FSXP@110618|Nectriaceae; 28KUH@1|root,2QTAT@2759|Eukaryota,395P8@33154|Opisthokonta,3NXB8@4751|Fungi,3QQA8@4890|Ascomycota,21RVD@147550|Sordariomycetes,3TUNB@5125|Hypocreales,1FMMH@110618|Nectriaceae	4751|Fungi	S	Conserved hypothetical protein; Glycosyl transferase family group 2													Glyco_trans_2_3		GT2(583-796)		GT0	GT2	
TRINITY_DN21_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	FALSE	FALSE	5311.49595338883	-0.248349811328064	0.0629087497403539	-3.94777852608881	7.8879723992933e-05	0.000490613348953971	-0.233244875239375	0.0627220247060381	2	TRINITY_DN21_c0_g1_i1; TRINITY_DN21_c0_g1_i2	2	TRINITY_DN21_c0_g1_i1; TRINITY_DN21_c0_g1_i2	TRUE	2	TRINITY_DN21_c0_g1_i1|m.56749; TRINITY_DN21_c0_g1_i2|m.56750	2	TRUE	2	TRUE	2	TRUE	0	2	TRUE	2	TRUE	2	5507.FOXG_00959P0; 117187.FVEG_00554T0	4.94e-187; 7.97e-190	534.0; 540.0	2AX57@1|root,2RYN9@2759|Eukaryota,39JW6@33154|Opisthokonta,3Q48E@4751|Fungi,3R3GB@4890|Ascomycota,21R4R@147550|Sordariomycetes,3TFN7@5125|Hypocreales,1FSZ3@110618|Nectriaceae	4751|Fungi	S	extracellular protein															AA11(19-212)		AA11	AA11	
TRINITY_DN2638_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	FALSE	FALSE	3148.64858361035	-0.210476028886673	0.0533149369003686	-3.94778726419571	7.88768458001332e-05	0.000490613348953971	-0.200017900963305	0.0529433164125391	2	TRINITY_DN2638_c0_g1_i1; TRINITY_DN2638_c0_g1_i2	2	TRINITY_DN2638_c0_g1_i1; TRINITY_DN2638_c0_g1_i2	TRUE	5	TRINITY_DN2638_c0_g1_i1|m.54455; TRINITY_DN2638_c0_g1_i1|m.54456; TRINITY_DN2638_c0_g1_i2|m.54461; TRINITY_DN2638_c0_g1_i2|m.54462; TRINITY_DN2638_c0_g1_i2|m.54464	5	TRUE	2	TRUE	2	TRUE	0	4	TRUE	2	TRUE	2	5127.CCT63803; 5507.FOXG_08600P0; 117187.FVEG_06070T0	0.0; 1.98e-202; 2.61e-243; 6.87e-136	399.0; 571.0; 682.0; 981.0	28HI0@1|root,2QWHV@2759|Eukaryota,38G99@33154|Opisthokonta,3NVKV@4751|Fungi,3QJVW@4890|Ascomycota,216DC@147550|Sordariomycetes,3TG91@5125|Hypocreales,1FPXV@110618|Nectriaceae; COG5600@1|root,KOG2688@2759|Eukaryota,38J54@33154|Opisthokonta,3NZE0@4751|Fungi,3QS7N@4890|Ascomycota,215KP@147550|Sordariomycetes,3TFEJ@5125|Hypocreales,1FSNX@110618|Nectriaceae	4751|Fungi	D; S	Beta-glucosidase (SUN family); PCI/PINT associated module		GO:0000278,GO:0000281,GO:0000282,GO:0000346,GO:0000910,GO:0000956,GO:0000972,GO:0000973,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0006139,GO:0006259,GO:0006281,GO:0006283,GO:0006289,GO:0006351,GO:0006354,GO:0006366,GO:0006368,GO:0006396,GO:0006397,GO:0006401,GO:0006402,GO:0006403,GO:0006405,GO:0006406,GO:0006611,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0006950,GO:0006974,GO:0006996,GO:0007049,GO:0007163,GO:0008104,GO:0008150,GO:0008152,GO:0008298,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0012505,GO:0015031,GO:0015833,GO:0015931,GO:0016043,GO:0016070,GO:0016071,GO:0016973,GO:0018130,GO:0019222,GO:0019438,GO:0019439,GO:0022402,GO:0030010,GO:0031123,GO:0031124,GO:0031503,GO:0031967,GO:0031975,GO:0032774,GO:0032991,GO:0033036,GO:0033554,GO:0034613,GO:0034641,GO:0034645,GO:0034654,GO:0034655,GO:0042886,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044270,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0045184,GO:0046483,GO:0046700,GO:0046907,GO:0048519,GO:0050657,GO:0050658,GO:0050789,GO:0050896,GO:0051028,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051236,GO:0051276,GO:0051301,GO:0051641,GO:0051649,GO:0051716,GO:0060255,GO:0061640,GO:0065007,GO:0070390,GO:0070727,GO:0071025,GO:0071027,GO:0071028,GO:0071033,GO:0071166,GO:0071426,GO:0071427,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0090304,GO:0097159,GO:0097659,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901575,GO:1901576,GO:1903047; GO:0000322,GO:0000323,GO:0000324,GO:0003674,GO:0003824,GO:0004553,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0008422,GO:0009986,GO:0015926,GO:0016787,GO:0016798,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464											PCI; SUN		GH132(40-304)		CE8; GH132	GH132	
TRINITY_DN2759_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	FALSE	FALSE	948.97930472008	-0.314922624520122	0.081819106423374	-3.84901080305804	0.000118595777653573	0.000704143659928897	-0.289500532042707	0.082127511938246	3	TRINITY_DN2759_c0_g1_i2; TRINITY_DN2759_c0_g1_i3; TRINITY_DN2759_c0_g1_i4	3	TRINITY_DN2759_c0_g1_i2; TRINITY_DN2759_c0_g1_i3; TRINITY_DN2759_c0_g1_i4	TRUE	6	TRINITY_DN2759_c0_g1_i2|m.56472; TRINITY_DN2759_c0_g1_i2|m.56473; TRINITY_DN2759_c0_g1_i3|m.56477; TRINITY_DN2759_c0_g1_i3|m.56478; TRINITY_DN2759_c0_g1_i4|m.56482; TRINITY_DN2759_c0_g1_i4|m.56483	6	TRUE	3	TRUE	3	TRUE	0	6	TRUE	3	TRUE	2	5127.CCT64273; 5518.FGSG_09647P0; 101028.EKJ73967	5.22e-276; 6.84e-172; 8.09e-271	486.0; 749.0; 756.0	2EGDN@1|root,2SMCE@2759|Eukaryota,38DHA@33154|Opisthokonta,3NWGR@4751|Fungi,3QNH8@4890|Ascomycota,216IS@147550|Sordariomycetes,3TH9V@5125|Hypocreales,1FQ4F@110618|Nectriaceae; COG0079@1|root,KOG0633@2759|Eukaryota,38DTP@33154|Opisthokonta,3NV21@4751|Fungi,3QJCD@4890|Ascomycota,2171E@147550|Sordariomycetes,3TH36@5125|Hypocreales,1FPAW@110618|Nectriaceae	4751|Fungi	E; G	Aminotransferase class I and II; Mannan endo-1,6-alpha-mannosidase	HIS5	GO:0000105,GO:0003674,GO:0003824,GO:0004400,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006547,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008483,GO:0008652,GO:0009058,GO:0009987,GO:0010035,GO:0010038,GO:0010045,GO:0016053,GO:0016740,GO:0016769,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042221,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0046483,GO:0050896,GO:0052803,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.6.1.9; 3.2.1.101	ko:K00817; ko:K08257	ko00340,ko00350,ko00360,ko00400,ko00401,ko00960,ko01100,ko01110,ko01130,ko01230,map00340,map00350,map00360,map00400,map00401,map00960,map01100,map01110,map01130,map01230	M00026	R00694,R00734,R03243	RC00006,RC00888	ko00000,ko00001,ko00002,ko01000,ko01007; ko00000,ko00537,ko01000		GH76	iMM904.YIL116W,iND750.YIL116W	Aminotran_1_2; Glyco_hydro_76		GH76(27-396)		GH76	GH76	
TRINITY_DN12402_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	FALSE	FALSE	2319.42018355505	-0.239896342769689	0.0640729500870467	-3.7441126472837	0.000181032425297343	0.00102524902854995	-0.224245086833674	0.063806815741224	1	TRINITY_DN12402_c0_g1_i1	1	TRINITY_DN12402_c0_g1_i1	TRUE	2	TRINITY_DN12402_c0_g1_i1|m.27741; TRINITY_DN12402_c0_g1_i1|m.27742	2	TRUE	1	TRUE	1	TRUE	0	1	TRUE	1	TRUE	2	5127.CCT74696; 101028.EKJ79442	1.39e-227; 5.99e-137	400.0; 631.0	2EJAT@1|root,2SPI4@2759|Eukaryota,3A0W0@33154|Opisthokonta,3P1Z3@4751|Fungi,3QRAT@4890|Ascomycota,213B2@147550|Sordariomycetes,3TW06@5125|Hypocreales,1FRYD@110618|Nectriaceae; COG5042@1|root,2QQPU@2759|Eukaryota,38HHY@33154|Opisthokonta,3NUT6@4751|Fungi,3QKUI@4890|Ascomycota,211WJ@147550|Sordariomycetes,3TD3K@5125|Hypocreales,1FSTW@110618|Nectriaceae	4751|Fungi	F; G	Belongs to the NUP family; Catalyzes the hydrolysis of cutin, a polyester that forms the structure of plant cuticle			3.1.1.72	ko:K05972					ko00000,ko01000				Cutinase; NUP		CE5(27-231)		CE5	CE5	
TRINITY_DN4863_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	FALSE	FALSE	4508.3831220785	-0.19050991055015	0.0509871569039545	-3.73642937002778	0.000186651845263263	0.00105386863699458	-0.181140365880637	0.0505482369212188	2	TRINITY_DN4863_c0_g1_i1; TRINITY_DN4863_c0_g1_i2	2	TRINITY_DN4863_c0_g1_i1; TRINITY_DN4863_c0_g1_i2	TRUE	6	TRINITY_DN4863_c0_g1_i1|m.68161; TRINITY_DN4863_c0_g1_i1|m.68162; TRINITY_DN4863_c0_g1_i1|m.68163; TRINITY_DN4863_c0_g1_i2|m.68174; TRINITY_DN4863_c0_g1_i2|m.68175; TRINITY_DN4863_c0_g1_i2|m.68176	6	TRUE	0	FALSE	0	FALSE	0	4	TRUE	2	TRUE	2	101028.EKJ71377; 117187.FVEG_08550T0; 117187.FVEG_08551T0	0.0; 3.33e-182; 6.22e-240	509.0; 660.0; 1166.0; 1269.0	298F9@1|root,2RFFW@2759|Eukaryota,39Y86@33154|Opisthokonta,3NZZZ@4751|Fungi,3QQP3@4890|Ascomycota,213UH@147550|Sordariomycetes,3THNB@5125|Hypocreales,1FSRT@110618|Nectriaceae; COG0656@1|root,KOG1577@2759|Eukaryota,39SE4@33154|Opisthokonta,3NY1G@4751|Fungi,3QQM5@4890|Ascomycota,211DZ@147550|Sordariomycetes,3TKQN@5125|Hypocreales,1FRBY@110618|Nectriaceae; COG5597@1|root,KOG1950@2759|Eukaryota,39T7R@33154|Opisthokonta,3NV7E@4751|Fungi,3QMZ4@4890|Ascomycota,21CZU@147550|Sordariomycetes,3TPAR@5125|Hypocreales,1FN0A@110618|Nectriaceae	4751|Fungi	H; S	Aldo/keto reductase family; Glycosyl transferase family 8; integral membrane protein													Aldo_ket_red; Glyco_transf_8		GT8(4-275)		GT8	GT8	
TRINITY_DN1313_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	FALSE	FALSE	5558.62052784255	-0.163757072227968	0.0441452221574499	-3.70950839581024	0.000207662071391884	0.0011637351447864	-0.157155507301313	0.0437035312573092	3	TRINITY_DN1313_c0_g1_i1; TRINITY_DN1313_c0_g1_i2; TRINITY_DN1313_c0_g1_i4	3	TRINITY_DN1313_c0_g1_i1; TRINITY_DN1313_c0_g1_i2; TRINITY_DN1313_c0_g1_i4	TRUE	6	TRINITY_DN1313_c0_g1_i1|m.25669; TRINITY_DN1313_c0_g1_i1|m.25670; TRINITY_DN1313_c0_g1_i2|m.25674; TRINITY_DN1313_c0_g1_i2|m.25675; TRINITY_DN1313_c0_g1_i4|m.25679; TRINITY_DN1313_c0_g1_i4|m.25680	6	TRUE	0	FALSE	0	FALSE	0	6	TRUE	3	TRUE	2	5127.CCT71657; 5507.FOXG_12883P0	1.02e-309; 1.4e-229; 3.54e-199; 4.28e-295	564.0; 635.0; 804.0; 851.0	COG1498@1|root,KOG2573@2759|Eukaryota,38D7R@33154|Opisthokonta,3NWPQ@4751|Fungi,3QM0H@4890|Ascomycota,21178@147550|Sordariomycetes,3TF7I@5125|Hypocreales,1FNSV@110618|Nectriaceae; COG3325@1|root,KOG2806@2759|Eukaryota,38BJK@33154|Opisthokonta,3NW3A@4751|Fungi,3QKIS@4890|Ascomycota,214NQ@147550|Sordariomycetes,3TE8D@5125|Hypocreales,1FNF6@110618|Nectriaceae	4751|Fungi	AJ; G	Belongs to the glycosyl hydrolase 18 family; NOSIC (NUC001) domain	CHT4; nop56	GO:0000154,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005732,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0022613,GO:0030515,GO:0030532,GO:0030684,GO:0030686,GO:0031428,GO:0031974,GO:0031981,GO:0032040,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044452,GO:0044464,GO:0046483,GO:0070013,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:0120114,GO:1901360,GO:1901363,GO:1990904; GO:0003674,GO:0003824,GO:0004553,GO:0004568,GO:0005488,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0006022,GO:0006026,GO:0006030,GO:0006032,GO:0006040,GO:0006807,GO:0008061,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009653,GO:0009987,GO:0016787,GO:0016798,GO:0017144,GO:0030154,GO:0030435,GO:0032502,GO:0042737,GO:0043170,GO:0043934,GO:0044237,GO:0044248,GO:0044424,GO:0044464,GO:0046348,GO:0048646,GO:0048856,GO:0048869,GO:0071704,GO:0097367,GO:1901071,GO:1901072,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575	3.2.1.14	ko:K01183; ko:K14564	ko00520,ko01100,map00520,map01100; ko03008,map03008		R01206,R02334	RC00467	ko00000,ko00001,ko01000; ko00000,ko00001,ko03009		GH18		Glyco_hydro_18; NOP5NT,Nop		GH18(9-282); GH18(9-361)		GH18	GH18	
